video_type	frame_index	timestamp
scene	2627	105.230400
scene	2628	105.270400
scene	2629	105.310400
scene	2630	105.350400
scene	2631	105.390400
scene	2632	105.430400
scene	2633	105.470800
scene	2634	105.510800
scene	2635	105.550800
scene	2636	105.590800
scene	2637	105.630800
scene	2638	105.671200
scene	2639	105.711200
scene	2640	105.751200
scene	2641	105.791200
scene	2642	105.831200
scene	2643	105.871200
scene	2644	105.911600
scene	2645	105.951600
scene	2646	105.991600
scene	2647	106.031600
scene	2648	106.071600
scene	2649	106.112000
scene	2650	106.152000
scene	2651	106.192000
scene	2652	106.232000
scene	2653	106.272000
scene	2654	106.312000
scene	2655	106.352400
scene	2656	106.392400
scene	2657	106.432400
scene	2658	106.472400
scene	2659	106.512400
scene	2660	106.552800
scene	2661	106.592800
scene	2662	106.632800
scene	2663	106.672800
scene	2664	106.712800
scene	2665	106.752800
scene	2666	106.793200
scene	2667	106.833200
scene	2668	106.873200
scene	2669	106.913200
scene	2670	106.953200
scene	2671	106.993600
scene	2672	107.033600
scene	2673	107.073600
scene	2674	107.113600
scene	2675	107.153600
scene	2676	107.193600
scene	2677	107.234000
scene	2678	107.274000
scene	2679	107.314000
scene	2680	107.354000
scene	2681	107.394000
scene	2682	107.434400
scene	2683	107.474400
scene	2684	107.514400
scene	2685	107.554400
scene	2686	107.594400
scene	2687	107.634400
scene	2688	107.674800
scene	2689	107.714800
scene	2690	107.754800
scene	2691	107.794800
scene	2692	107.834800
scene	2693	107.875200
scene	2694	107.915200
scene	2695	107.955200
scene	2696	107.995200
scene	2697	108.035200
scene	2698	108.075200
scene	2699	108.115600
scene	2700	108.155600
scene	2701	108.195600
scene	2702	108.235600
scene	2703	108.275600
scene	2704	108.315600
scene	2705	108.356000
scene	2706	108.396000
scene	2707	108.436000
scene	2708	108.476000
scene	2709	108.516000
scene	2710	108.556400
scene	2711	108.596400
scene	2712	108.636400
scene	2713	108.676400
scene	2714	108.716400
scene	2715	108.756400
scene	2716	108.796800
scene	2717	108.836800
scene	2718	108.876800
scene	2719	108.916800
scene	2720	108.956800
scene	2721	108.997200
scene	2722	109.037200
scene	2723	109.077200
scene	2724	109.117200
scene	2725	109.157200
scene	2726	109.197200
scene	2727	109.237600
scene	2728	109.277600
scene	2729	109.317600
scene	2730	109.357600
scene	2731	109.397600
scene	2732	109.438000
scene	2733	109.478000
scene	2734	109.518000
scene	2735	109.558000
scene	2736	109.598000
scene	2737	109.638000
scene	2738	109.678400
scene	2739	109.718400
scene	2740	109.758400
scene	2741	109.798400
scene	2742	109.838400
scene	2743	109.878800
scene	2744	109.918800
scene	2745	109.958800
scene	2746	109.998800
scene	2747	110.038800
scene	2748	110.078800
scene	2749	110.119200
scene	2750	110.159200
scene	2751	110.199200
scene	2752	110.239200
scene	2753	110.279200
scene	2754	110.319600
scene	2755	110.359600
scene	2756	110.399600
scene	2757	110.439600
scene	2758	110.479600
scene	2759	110.519600
scene	2760	110.560000
scene	2761	110.600000
scene	2762	110.640000
scene	2763	110.680000
scene	2764	110.720000
scene	2765	110.760400
scene	2766	110.800400
scene	2767	110.840400
scene	2768	110.880400
scene	2769	110.920400
scene	2770	110.960400
scene	2771	111.000800
scene	2772	111.040800
scene	2773	111.080800
scene	2774	111.120800
scene	2775	111.160800
scene	2776	111.201200
scene	2777	111.241200
scene	2778	111.281200
scene	2779	111.321200
scene	2780	111.361200
scene	2781	111.401200
scene	2782	111.441600
scene	2783	111.481600
scene	2784	111.521600
scene	2785	111.561600
scene	2786	111.601600
scene	2787	111.642000
scene	2788	111.682000
scene	2789	111.722000
scene	2790	111.762000
scene	2791	111.802000
scene	2792	111.842000
scene	2793	111.882400
scene	2794	111.922400
scene	2795	111.962400
scene	2796	112.002400
scene	2797	112.042400
scene	2798	112.082800
scene	2799	112.122800
scene	2800	112.162800
scene	2801	112.202800
scene	2802	112.242800
scene	2803	112.282800
scene	2804	112.323200
scene	2805	112.363200
scene	2806	112.403200
scene	2807	112.443200
scene	2808	112.483200
scene	2809	112.523600
scene	2810	112.563600
scene	2811	112.603600
scene	2812	112.643600
scene	2813	112.683600
scene	2814	112.723600
scene	2815	112.764000
scene	2816	112.804000
scene	2817	112.844000
scene	2818	112.884000
scene	2819	112.924000
scene	2820	112.964400
scene	2821	113.004400
scene	2822	113.044400
scene	2823	113.084400
scene	2824	113.124400
scene	2825	113.164400
scene	2826	113.204800
scene	2827	113.244800
scene	2828	113.284800
scene	2829	113.324800
scene	2830	113.364800
scene	2831	113.405200
scene	2832	113.445200
scene	2833	113.485200
scene	2834	113.525200
scene	2835	113.565200
scene	2836	113.605200
scene	2837	113.645600
scene	2838	113.685600
scene	2839	113.725600
scene	2840	113.765600
scene	2841	113.805600
scene	2842	113.846000
scene	2843	113.886000
scene	2844	113.926000
scene	2845	113.966000
scene	2846	114.006000
scene	2847	114.046000
scene	2848	114.086400
scene	2849	114.126400
scene	2850	114.166400
scene	2851	114.206400
scene	2852	114.246400
scene	2853	114.286800
scene	2854	114.326800
scene	2855	114.366800
scene	2856	114.406800
scene	2857	114.446800
scene	2858	114.486800
scene	2859	114.527200
scene	2860	114.567200
scene	2861	114.607200
scene	2862	114.647200
scene	2863	114.687200
scene	2864	114.727200
scene	2865	114.767600
scene	2866	114.807600
scene	2867	114.847600
scene	2868	114.887600
scene	2869	114.927600
scene	2870	114.968000
scene	2871	115.008000
scene	2872	115.048000
scene	2873	115.088000
scene	2874	115.128000
scene	2875	115.168000
scene	2876	115.208400
scene	2877	115.248400
scene	2878	115.288400
scene	2879	115.328400
scene	2880	115.368400
scene	2881	115.408800
scene	2882	115.448800
scene	2883	115.488800
scene	2884	115.528800
scene	2885	115.568800
scene	2886	115.608800
scene	2887	115.649200
scene	2888	115.689200
scene	2889	115.729200
scene	2890	115.769200
scene	2891	115.809200
scene	2892	115.849600
scene	2893	115.889600
scene	2894	115.929600
scene	2895	115.969600
scene	2896	116.009600
scene	2897	116.049600
scene	2898	116.090000
scene	2899	116.130000
scene	2900	116.170000
scene	2901	116.210000
scene	2902	116.250000
scene	2903	116.290400
scene	2904	116.330400
scene	2905	116.370400
scene	2906	116.410400
scene	2907	116.450400
scene	2908	116.490400
scene	2909	116.530800
scene	2910	116.570800
scene	2911	116.610800
scene	2912	116.650800
scene	2913	116.690800
scene	2914	116.731200
scene	2915	116.771200
scene	2916	116.811200
scene	2917	116.851200
scene	2918	116.891200
scene	2919	116.931200
scene	2920	116.971600
scene	2921	117.011600
scene	2922	117.051600
scene	2923	117.091600
scene	2924	117.131600
scene	2925	117.172000
scene	2926	117.212000
scene	2927	117.252000
scene	2928	117.292000
scene	2929	117.332000
scene	2930	117.372000
scene	2931	117.412400
scene	2932	117.452400
scene	2933	117.492400
scene	2934	117.532400
scene	2935	117.572400
scene	2936	117.612800
scene	2937	117.652800
scene	2938	117.692800
scene	2939	117.732800
scene	2940	117.772800
scene	2941	117.812800
scene	2942	117.853200
scene	2943	117.893200
scene	2944	117.933200
scene	2945	117.973200
scene	2946	118.013200
scene	2947	118.053600
scene	2948	118.093600
scene	2949	118.133600
scene	2950	118.173600
scene	2951	118.213600
scene	2952	118.253600
scene	2953	118.294000
scene	2954	118.334000
scene	2955	118.374000
scene	2956	118.414000
scene	2957	118.454000
scene	2958	118.494400
scene	2959	118.534400
scene	2960	118.574400
scene	2961	118.614400
scene	2962	118.654400
scene	2963	118.694400
scene	2964	118.734800
scene	2965	118.774800
scene	2966	118.814800
scene	2967	118.854800
scene	2968	118.894800
scene	2969	118.935200
scene	2970	118.975200
scene	2971	119.015200
scene	2972	119.055200
scene	2973	119.095200
scene	2974	119.135200
scene	2975	119.175600
scene	2976	119.215600
scene	2977	119.255600
scene	2978	119.295600
scene	2979	119.335600
scene	2980	119.376000
scene	2981	119.416000
scene	2982	119.456000
scene	2983	119.496000
scene	2984	119.536000
scene	2985	119.576000
scene	2986	119.616400
scene	2987	119.656400
scene	2988	119.696400
scene	2989	119.736400
scene	2990	119.776400
scene	2991	119.816800
scene	2992	119.856800
scene	2993	119.896800
scene	2994	119.936800
scene	2995	119.976800
scene	2996	120.016800
scene	2997	120.057200
scene	2998	120.097200
scene	2999	120.137200
scene	3000	120.177200
scene	3001	120.217200
scene	3002	120.257600
scene	3003	120.297600
scene	3004	120.337600
scene	3005	120.377600
scene	3006	120.417600
scene	3007	120.457600
scene	3008	120.498000
scene	3009	120.538000
scene	3010	120.578000
scene	3011	120.618000
scene	3012	120.658000
scene	3013	120.698400
scene	3014	120.738400
scene	3015	120.778400
scene	3016	120.818400
scene	3017	120.858400
scene	3018	120.898400
scene	3019	120.938800
scene	3020	120.978800
scene	3021	121.018800
scene	3022	121.058800
scene	3023	121.098800
scene	3024	121.138800
scene	3025	121.179200
scene	3026	121.219200
scene	3027	121.259200
scene	3028	121.299200
scene	3029	121.339200
scene	3030	121.379600
scene	3031	121.419600
scene	3032	121.459600
scene	3033	121.499600
scene	3034	121.539600
scene	3035	121.579600
scene	3036	121.620000
scene	3037	121.660000
scene	3038	121.700000
scene	3039	121.740000
scene	3040	121.780000
scene	3041	121.820400
scene	3042	121.860400
scene	3043	121.900400
scene	3044	121.940400
scene	3045	121.980400
scene	3046	122.020400
scene	3047	122.060800
scene	3048	122.100800
scene	3049	122.140800
scene	3050	122.180800
scene	3051	122.220800
scene	3052	122.261200
scene	3053	122.301200
scene	3054	122.341200
scene	3055	122.381200
scene	3056	122.421200
scene	3057	122.461200
scene	3058	122.501600
scene	3059	122.541600
scene	3060	122.581600
scene	3061	122.621600
scene	3062	122.661600
scene	3063	122.702000
scene	3064	122.742000
scene	3065	122.782000
scene	3066	122.822000
scene	3067	122.862000
scene	3068	122.902000
scene	3069	122.942400
scene	3070	122.982400
scene	3071	123.022400
scene	3072	123.062400
scene	3073	123.102400
scene	3074	123.142800
scene	3075	123.182800
scene	3076	123.222800
scene	3077	123.262800
scene	3078	123.302800
scene	3079	123.342800
scene	3080	123.383200
scene	3081	123.423200
scene	3082	123.463200
scene	3083	123.503200
scene	3084	123.543200
scene	3085	123.583600
scene	3086	123.623600
scene	3087	123.663600
scene	3088	123.703600
scene	3089	123.743600
scene	3090	123.783600
scene	3091	123.824000
scene	3092	123.864000
scene	3093	123.904000
scene	3094	123.944000
scene	3095	123.984000
scene	3096	124.024400
scene	3097	124.064400
scene	3098	124.104400
scene	3099	124.144400
scene	3100	124.184400
scene	3101	124.224400
scene	3102	124.264800
scene	3103	124.304800
scene	3104	124.344800
scene	3105	124.384800
scene	3106	124.424800
scene	3107	124.465200
scene	3108	124.505200
scene	3109	124.545200
scene	3110	124.585200
scene	3111	124.625200
scene	3112	124.665200
scene	3113	124.705600
scene	3114	124.745600
scene	3115	124.785600
scene	3116	124.825600
scene	3117	124.865600
scene	3118	124.906000
scene	3119	124.946000
scene	3120	124.986000
scene	3121	125.026000
scene	3122	125.066000
scene	3123	125.106000
scene	3124	125.146400
scene	3125	125.186400
scene	3126	125.226400
scene	3127	125.266400
scene	3128	125.306400
scene	3129	125.346800
scene	3130	125.386800
scene	3131	125.426800
scene	3132	125.466800
scene	3133	125.506800
scene	3134	125.546800
scene	3135	125.587200
scene	3136	125.627200
scene	3137	125.667200
scene	3138	125.707200
scene	3139	125.747200
scene	3140	125.787600
scene	3141	125.827600
scene	3142	125.867600
scene	3143	125.907600
scene	3144	125.947600
scene	3145	125.987600
scene	3146	126.028000
scene	3147	126.068000
scene	3148	126.108000
scene	3149	126.148000
scene	3150	126.188000
scene	3151	126.228400
scene	3152	126.268400
scene	3153	126.308400
scene	3154	126.348400
scene	3155	126.388400
scene	3156	126.428400
scene	3157	126.468800
scene	3158	126.508800
scene	3159	126.548800
scene	3160	126.588800
scene	3161	126.628800
scene	3162	126.669200
scene	3163	126.709200
scene	3164	126.749200
scene	3165	126.789200
scene	3166	126.829200
scene	3167	126.869200
scene	3168	126.909600
scene	3169	126.949600
scene	3170	126.989600
scene	3171	127.029600
scene	3172	127.069600
scene	3173	127.110000
scene	3174	127.150000
scene	3175	127.190000
scene	3176	127.230000
scene	3177	127.270000
scene	3178	127.310000
scene	3179	127.350400
scene	3180	127.390400
scene	3181	127.430400
scene	3182	127.470400
scene	3183	127.510400
scene	3184	127.550400
scene	3185	127.590800
scene	3186	127.630800
scene	3187	127.670800
scene	3188	127.710800
scene	3189	127.750800
scene	3190	127.791200
scene	3191	127.831200
scene	3192	127.871200
scene	3193	127.911200
scene	3194	127.951200
scene	3195	127.991200
scene	3196	128.031600
scene	3197	128.071600
scene	3198	128.111600
scene	3199	128.151600
scene	3200	128.191600
scene	3201	128.232000
scene	3202	128.272000
scene	3203	128.312000
scene	3204	128.352000
scene	3205	128.392000
scene	3206	128.432000
scene	3207	128.472400
scene	3208	128.512400
scene	3209	128.552400
scene	3210	128.592400
scene	3211	128.632400
scene	3212	128.672800
scene	3213	128.712800
scene	3214	128.752800
scene	3215	128.792800
scene	3216	128.832800
scene	3217	128.872800
scene	3218	128.913200
scene	3219	128.953200
scene	3220	128.993200
scene	3221	129.033200
scene	3222	129.073200
scene	3223	129.113600
scene	3224	129.153600
scene	3225	129.193600
scene	3226	129.233600
scene	3227	129.273600
scene	3228	129.313600
scene	3229	129.354000
scene	3230	129.394000
scene	3231	129.434000
scene	3232	129.474000
scene	3233	129.514000
scene	3234	129.554400
scene	3235	129.594400
scene	3236	129.634400
scene	3237	129.674400
scene	3238	129.714400
scene	3239	129.754400
scene	3240	129.794800
scene	3241	129.834800
scene	3242	129.874800
scene	3243	129.914800
scene	3244	129.954800
scene	3245	129.995200
scene	3246	130.035200
scene	3247	130.075200
scene	3248	130.115200
scene	3249	130.155200
scene	3250	130.195200
scene	3251	130.235600
scene	3252	130.275600
scene	3253	130.315600
scene	3254	130.355600
scene	3255	130.395600
scene	3256	130.436000
scene	3257	130.476000
scene	3258	130.516000
scene	3259	130.556000
scene	3260	130.596000
scene	3261	130.636000
scene	3262	130.676400
scene	3263	130.716400
scene	3264	130.756400
scene	3265	130.796400
scene	3266	130.836400
scene	3267	130.876800
scene	3268	130.916800
scene	3269	130.956800
scene	3270	130.996800
scene	3271	131.036800
scene	3272	131.076800
scene	3273	131.117200
scene	3274	131.157200
scene	3275	131.197200
scene	3276	131.237200
scene	3277	131.277200
scene	3278	131.317600
scene	3279	131.357600
scene	3280	131.397600
scene	3281	131.437600
scene	3282	131.477600
scene	3283	131.517600
scene	3284	131.558000
scene	3285	131.598000
scene	3286	131.638000
scene	3287	131.678000
scene	3288	131.718000
scene	3289	131.758400
scene	3290	131.798400
scene	3291	131.838400
scene	3292	131.878400
scene	3293	131.918400
scene	3294	131.958400
scene	3295	131.998800
scene	3296	132.038800
scene	3297	132.078800
scene	3298	132.118800
scene	3299	132.158800
scene	3300	132.199200
scene	3301	132.239200
scene	3302	132.279200
scene	3303	132.319200
scene	3304	132.359200
scene	3305	132.399200
scene	3306	132.439600
scene	3307	132.479600
scene	3308	132.519600
scene	3309	132.559600
scene	3310	132.599600
scene	3311	132.640000
scene	3312	132.680000
scene	3313	132.720000
scene	3314	132.760000
scene	3315	132.800000
scene	3316	132.840000
scene	3317	132.880400
scene	3318	132.920400
scene	3319	132.960400
scene	3320	133.000400
scene	3321	133.040400
scene	3322	133.080800
scene	3323	133.120800
scene	3324	133.160800
scene	3325	133.200800
scene	3326	133.240800
scene	3327	133.280800
scene	3328	133.321200
scene	3329	133.361200
scene	3330	133.401200
scene	3331	133.441200
scene	3332	133.481200
scene	3333	133.521600
scene	3334	133.561600
scene	3335	133.601600
scene	3336	133.641600
scene	3337	133.681600
scene	3338	133.721600
scene	3339	133.762000
scene	3340	133.802000
scene	3341	133.842000
scene	3342	133.882000
scene	3343	133.922000
scene	3344	133.962000
scene	3345	134.002400
scene	3346	134.042400
scene	3347	134.082400
scene	3348	134.122400
scene	3349	134.162400
scene	3350	134.202800
scene	3351	134.242800
scene	3352	134.282800
scene	3353	134.322800
scene	3354	134.362800
scene	3355	134.402800
scene	3356	134.443200
scene	3357	134.483200
scene	3358	134.523200
scene	3359	134.563200
scene	3360	134.603200
scene	3361	134.643600
scene	3362	134.683600
scene	3363	134.723600
scene	3364	134.763600
scene	3365	134.803600
scene	3366	134.843600
scene	3367	134.884000
scene	3368	134.924000
scene	3369	134.964000
scene	3370	135.004000
scene	3371	135.044000
scene	3372	135.084400
scene	3373	135.124400
scene	3374	135.164400
scene	3375	135.204400
scene	3376	135.244400
scene	3377	135.284400
scene	3378	135.324800
scene	3379	135.364800
scene	3380	135.404800
scene	3381	135.444800
scene	3382	135.484800
scene	3383	135.525200
scene	3384	135.565200
scene	3385	135.605200
scene	3386	135.645200
scene	3387	135.685200
scene	3388	135.725200
scene	3389	135.765600
scene	3390	135.805600
scene	3391	135.845600
scene	3392	135.885600
scene	3393	135.925600
scene	3394	135.966000
scene	3395	136.006000
scene	3396	136.046000
scene	3397	136.086000
scene	3398	136.126000
scene	3399	136.166000
scene	3400	136.206400
scene	3401	136.246400
scene	3402	136.286400
scene	3403	136.326400
scene	3404	136.366400
scene	3405	136.406800
scene	3406	136.446800
scene	3407	136.486800
scene	3408	136.526800
scene	3409	136.566800
scene	3410	136.606800
scene	3411	136.647200
scene	3412	136.687200
scene	3413	136.727200
scene	3414	136.767200
scene	3415	136.807200
scene	3416	136.847600
scene	3417	136.887600
scene	3418	136.927600
scene	3419	136.967600
scene	3420	137.007600
scene	3421	137.047600
scene	3422	137.088000
scene	3423	137.128000
scene	3424	137.168000
scene	3425	137.208000
scene	3426	137.248000
scene	3427	137.288400
scene	3428	137.328400
scene	3429	137.368400
scene	3430	137.408400
scene	3431	137.448400
scene	3432	137.488400
scene	3433	137.528800
scene	3434	137.568800
scene	3435	137.608800
scene	3436	137.648800
scene	3437	137.688800
scene	3438	137.729200
scene	3439	137.769200
scene	3440	137.809200
scene	3441	137.849200
scene	3442	137.889200
scene	3443	137.929200
scene	3444	137.969600
scene	3445	138.009600
scene	3446	138.049600
scene	3447	138.089600
scene	3448	138.129600
scene	3449	138.170000
scene	3450	138.210000
scene	3451	138.250000
scene	3452	138.290000
scene	3453	138.330000
scene	3454	138.370000
scene	3455	138.410400
scene	3456	138.450400
scene	3457	138.490400
scene	3458	138.530400
scene	3459	138.570400
scene	3460	138.610800
scene	3461	138.650800
scene	3462	138.690800
scene	3463	138.730800
scene	3464	138.770800
scene	3465	138.810800
scene	3466	138.851200
scene	3467	138.891200
scene	3468	138.931200
scene	3469	138.971200
scene	3470	139.011200
scene	3471	139.051600
scene	3472	139.091600
scene	3473	139.131600
scene	3474	139.171600
scene	3475	139.211600
scene	3476	139.251600
scene	3477	139.292000
scene	3478	139.332000
scene	3479	139.372000
scene	3480	139.412000
scene	3481	139.452000
scene	3482	139.492400
scene	3483	139.532400
scene	3484	139.572400
scene	3485	139.612400
scene	3486	139.652400
scene	3487	139.692400
scene	3488	139.732800
scene	3489	139.772800
scene	3490	139.812800
scene	3491	139.852800
scene	3492	139.892800
scene	3493	139.933200
scene	3494	139.973200
scene	3495	140.013200
scene	3496	140.053200
scene	3497	140.093200
scene	3498	140.133200
scene	3499	140.173600
scene	3500	140.213600
scene	3501	140.253600
scene	3502	140.293600
scene	3503	140.333600
scene	3504	140.373600
scene	3505	140.414000
scene	3506	140.454000
scene	3507	140.494000
scene	3508	140.534000
scene	3509	140.574000
scene	3510	140.614400
scene	3511	140.654400
scene	3512	140.694400
scene	3513	140.734400
scene	3514	140.774400
scene	3515	140.814400
scene	3516	140.854800
scene	3517	140.894800
scene	3518	140.934800
scene	3519	140.974800
scene	3520	141.014800
scene	3521	141.055200
scene	3522	141.095200
scene	3523	141.135200
scene	3524	141.175200
scene	3525	141.215200
scene	3526	141.255200
scene	3527	141.295600
scene	3528	141.335600
scene	3529	141.375600
scene	3530	141.415600
scene	3531	141.455600
scene	3532	141.496000
scene	3533	141.536000
scene	3534	141.576000
scene	3535	141.616000
scene	3536	141.656000
scene	3537	141.696000
scene	3538	141.736400
scene	3539	141.776400
scene	3540	141.816400
scene	3541	141.856400
scene	3542	141.896400
scene	3543	141.936800
scene	3544	141.976800
scene	3545	142.016800
scene	3546	142.056800
scene	3547	142.096800
scene	3548	142.136800
scene	3549	142.177200
scene	3550	142.217200
scene	3551	142.257200
scene	3552	142.297200
scene	3553	142.337200
scene	3554	142.377600
scene	3555	142.417600
scene	3556	142.457600
scene	3557	142.497600
scene	3558	142.537600
scene	3559	142.577600
scene	3560	142.618000
scene	3561	142.658000
scene	3562	142.698000
scene	3563	142.738000
scene	3564	142.778000
scene	3565	142.818400
scene	3566	142.858400
scene	3567	142.898400
scene	3568	142.938400
scene	3569	142.978400
scene	3570	143.018400
scene	3571	143.058800
scene	3572	143.098800
scene	3573	143.138800
scene	3574	143.178800
scene	3575	143.218800
scene	3576	143.259200
scene	3577	143.299200
scene	3578	143.339200
scene	3579	143.379200
scene	3580	143.419200
scene	3581	143.459200
scene	3582	143.499600
scene	3583	143.539600
scene	3584	143.579600
scene	3585	143.619600
scene	3586	143.659600
scene	3587	143.700000
scene	3588	143.740000
scene	3589	143.780000
scene	3590	143.820000
scene	3591	143.860000
scene	3592	143.900000
scene	3593	143.940400
scene	3594	143.980400
scene	3595	144.020400
scene	3596	144.060400
scene	3597	144.100400
scene	3598	144.140800
scene	3599	144.180800
scene	3600	144.220800
scene	3601	144.260800
scene	3602	144.300800
scene	3603	144.340800
scene	3604	144.381200
scene	3605	144.421200
scene	3606	144.461200
scene	3607	144.501200
scene	3608	144.541200
scene	3609	144.581600
scene	3610	144.621600
scene	3611	144.661600
scene	3612	144.701600
scene	3613	144.741600
scene	3614	144.781600
scene	3615	144.822000
scene	3616	144.862000
scene	3617	144.902000
scene	3618	144.942000
scene	3619	144.982000
scene	3620	145.022400
scene	3621	145.062400
scene	3622	145.102400
scene	3623	145.142400
scene	3624	145.182400
scene	3625	145.222400
scene	3626	145.262800
scene	3627	145.302800
scene	3628	145.342800
scene	3629	145.382800
scene	3630	145.422800
scene	3631	145.463200
scene	3632	145.503200
scene	3633	145.543200
scene	3634	145.583200
scene	3635	145.623200
scene	3636	145.663200
scene	3637	145.703600
scene	3638	145.743600
scene	3639	145.783600
scene	3640	145.823600
scene	3641	145.863600
scene	3642	145.904000
scene	3643	145.944000
scene	3644	145.984000
scene	3645	146.024000
scene	3646	146.064000
scene	3647	146.104000
scene	3648	146.144400
scene	3649	146.184400
scene	3650	146.224400
scene	3651	146.264400
scene	3652	146.304400
scene	3653	146.344800
scene	3654	146.384800
scene	3655	146.424800
scene	3656	146.464800
scene	3657	146.504800
scene	3658	146.544800
scene	3659	146.585200
scene	3660	146.625200
scene	3661	146.665200
scene	3662	146.705200
scene	3663	146.745200
scene	3664	146.785200
scene	3665	146.825600
scene	3666	146.865600
scene	3667	146.905600
scene	3668	146.945600
scene	3669	146.985600
scene	3670	147.026000
scene	3671	147.066000
scene	3672	147.106000
scene	3673	147.146000
scene	3674	147.186000
scene	3675	147.226000
scene	3676	147.266400
scene	3677	147.306400
scene	3678	147.346400
scene	3679	147.386400
scene	3680	147.426400
scene	3681	147.466800
scene	3682	147.506800
scene	3683	147.546800
scene	3684	147.586800
scene	3685	147.626800
scene	3686	147.666800
scene	3687	147.707200
scene	3688	147.747200
scene	3689	147.787200
scene	3690	147.827200
scene	3691	147.867200
scene	3692	147.907600
scene	3693	147.947600
scene	3694	147.987600
scene	3695	148.027600
scene	3696	148.067600
scene	3697	148.107600
scene	3698	148.148000
scene	3699	148.188000
scene	3700	148.228000
scene	3701	148.268000
scene	3702	148.308000
scene	3703	148.348400
scene	3704	148.388400
scene	3705	148.428400
scene	3706	148.468400
scene	3707	148.508400
scene	3708	148.548400
scene	3709	148.588800
scene	3710	148.628800
scene	3711	148.668800
scene	3712	148.708800
scene	3713	148.748800
scene	3714	148.789200
scene	3715	148.829200
scene	3716	148.869200
scene	3717	148.909200
scene	3718	148.949200
scene	3719	148.989200
scene	3720	149.029600
scene	3721	149.069600
scene	3722	149.109600
scene	3723	149.149600
scene	3724	149.189600
scene	3725	149.230000
scene	3726	149.270000
scene	3727	149.310000
scene	3728	149.350000
scene	3729	149.390000
scene	3730	149.430000
scene	3731	149.470400
scene	3732	149.510400
scene	3733	149.550400
scene	3734	149.590400
scene	3735	149.630400
scene	3736	149.670800
scene	3737	149.710800
scene	3738	149.750800
scene	3739	149.790800
scene	3740	149.830800
scene	3741	149.870800
scene	3742	149.911200
scene	3743	149.951200
scene	3744	149.991200
scene	3745	150.031200
scene	3746	150.071200
scene	3747	150.111600
scene	3748	150.151600
scene	3749	150.191600
scene	3750	150.231600
scene	3751	150.271600
scene	3752	150.311600
scene	3753	150.352000
scene	3754	150.392000
scene	3755	150.432000
scene	3756	150.472000
scene	3757	150.512000
scene	3758	150.552400
scene	3759	150.592400
scene	3760	150.632400
scene	3761	150.672400
scene	3762	150.712400
scene	3763	150.752400
scene	3764	150.792800
scene	3765	150.832800
scene	3766	150.872800
scene	3767	150.912800
scene	3768	150.952800
scene	3769	150.993200
scene	3770	151.033200
scene	3771	151.073200
scene	3772	151.113200
scene	3773	151.153200
scene	3774	151.193200
scene	3775	151.233600
scene	3776	151.273600
scene	3777	151.313600
scene	3778	151.353600
scene	3779	151.393600
scene	3780	151.434000
scene	3781	151.474000
scene	3782	151.514000
scene	3783	151.554000
scene	3784	151.594000
scene	3785	151.634000
scene	3786	151.674400
scene	3787	151.714400
scene	3788	151.754400
scene	3789	151.794400
scene	3790	151.834400
scene	3791	151.874800
scene	3792	151.914800
scene	3793	151.954800
scene	3794	151.994800
scene	3795	152.034800
scene	3796	152.074800
scene	3797	152.115200
scene	3798	152.155200
scene	3799	152.195200
scene	3800	152.235200
scene	3801	152.275200
scene	3802	152.315600
scene	3803	152.355600
scene	3804	152.395600
scene	3805	152.435600
scene	3806	152.475600
scene	3807	152.515600
scene	3808	152.556000
scene	3809	152.596000
scene	3810	152.636000
scene	3811	152.676000
scene	3812	152.716000
scene	3813	152.756400
scene	3814	152.796400
scene	3815	152.836400
scene	3816	152.876400
scene	3817	152.916400
scene	3818	152.956400
scene	3819	152.996800
scene	3820	153.036800
scene	3821	153.076800
scene	3822	153.116800
scene	3823	153.156800
scene	3824	153.196800
scene	3825	153.237200
scene	3826	153.277200
scene	3827	153.317200
scene	3828	153.357200
scene	3829	153.397200
scene	3830	153.437600
scene	3831	153.477600
scene	3832	153.517600
scene	3833	153.557600
scene	3834	153.597600
scene	3835	153.637600
scene	3836	153.678000
scene	3837	153.718000
scene	3838	153.758000
scene	3839	153.798000
scene	3840	153.838000
scene	3841	153.878400
