timestamp	gaze sample index	pupil_center_left_x	pupil_center_left_y	pupil_center_left_z	pupil_diameter_left	gaze_direction_left_x	gaze_direction_left_y	gaze_direction_left_z	azimuth_left	elevation_left	pupil_center_right_x	pupil_center_right_y	pupil_center_right_z	pupil_diameter_right	gaze_direction_right_x	gaze_direction_right_y	gaze_direction_right_z	azimuth_right	elevation_right	gaze_point_video_x	gaze_point_video_y	gaze_point_3D_x	gaze_point_3D_y	gaze_point_3D_z
1.457155e+02	7267	29.99	-10.96	-30.73	2.86	-0.2715	0.4003	0.8753	17.2346	-23.5949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1141.1456	118.0387	-36.29	86.75	182.91
1.457355e+02	7268	29.50	-10.76	-30.77	2.72	-0.3153	0.4323	0.8448	20.4673	-25.6116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1205.7123	61.6383	-47.47	94.75	175.45
1.457556e+02	7269	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.457755e+02	7270	31.16	-12.97	-27.52	2.25	-0.4169	0.4453	0.7924	27.7526	-26.4401	-36.47	-9.60	-34.82	3.24	-0.1968	0.2265	0.9539	11.6595	-13.0902	1345.4841	337.3779	-84.52	45.69	198.03
1.457956e+02	7271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.458156e+02	7272	30.88	-11.65	-29.66	2.43	-0.4318	0.4812	0.7629	29.5086	-28.7619	-36.85	-11.57	-31.29	2.98	-0.0576	0.2944	0.9540	3.4554	-17.1201	0.0000	0.0000	0.00	0.00	0.00
1.458357e+02	7273	30.79	-11.15	-30.48	2.49	-0.4342	0.4873	0.7576	29.8160	-29.1632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1397.3947	-72.1958	-75.19	107.80	154.45
1.458557e+02	7274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.458758e+02	7275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.458958e+02	7276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.459159e+02	7277	30.49	-9.13	-33.52	2.91	-0.4085	0.4110	0.8150	26.6250	-24.2695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1337.4204	53.9820	-69.24	91.19	165.41
1.459358e+02	7278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.459559e+02	7279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.459759e+02	7280	30.42	-8.24	-34.87	3.18	-0.3908	0.3795	0.8386	24.9876	-22.3044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1305.5205	100.9860	-64.98	84.40	169.82
1.459960e+02	7281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.460160e+02	7282	30.83	-9.16	-33.94	3.19	-0.3124	0.3137	0.8966	19.2090	-18.2851	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1183.2127	215.2512	-45.43	67.42	184.92
1.460361e+02	7283	31.44	-10.32	-33.31	2.88	-0.2422	0.1892	0.9516	14.2784	-10.9063	-35.46	-11.77	-31.98	3.06	-0.0891	0.2217	0.9710	5.2454	-12.8109	1136.7398	359.1768	-70.86	73.68	364.15
1.460561e+02	7284	32.23	-10.56	-33.93	2.85	-0.1301	0.1043	0.9860	7.5180	-5.9851	-34.52	-11.36	-34.04	3.05	-0.0685	0.0651	0.9955	3.9384	-3.7307	1056.0915	473.9310	-76.02	52.84	711.84
1.460761e+02	7285	33.11	-11.35	-33.53	2.85	-0.0562	0.0584	0.9967	3.2281	-3.3467	-33.75	-11.24	-35.61	3.25	-0.0475	-0.0585	0.9972	2.7285	3.3523	1007.8335	555.4796	-39.37	-11.33	715.91
1.460961e+02	7286	33.64	-11.39	-34.12	2.94	-0.0787	0.0479	0.9957	4.5214	-2.7455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	990.9042	509.2642	-25.64	24.67	715.47
1.461162e+02	7287	33.67	-11.39	-34.16	2.96	-0.0463	0.0248	0.9986	2.6562	-1.4205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	959.3853	531.0722	-1.20	7.27	717.60
1.461362e+02	7288	33.70	-11.39	-34.16	2.97	-0.0328	0.0154	0.9993	1.8786	-0.8821	-33.57	-11.27	-36.14	3.37	-0.0472	-0.1023	0.9936	2.7201	5.8717	995.4238	597.2280	-30.04	-44.04	715.00
1.461563e+02	7289	33.76	-11.60	-33.79	2.91	-0.0228	0.0100	0.9997	1.3042	-0.5705	-33.52	-11.28	-36.34	3.42	-0.0463	-0.1205	0.9916	2.6740	6.9187	989.9586	608.7316	-25.88	-53.03	714.47
1.461763e+02	7290	33.80	-11.72	-33.57	2.85	-0.0163	0.0074	0.9998	0.9314	-0.4219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	930.1947	547.7838	21.56	-6.17	719.10
1.461964e+02	7291	33.92	-11.69	-33.70	2.79	-0.0374	0.0120	0.9992	2.1438	-0.6888	-33.68	-11.23	-36.42	3.45	0.1461	-0.0444	0.9883	-8.4073	2.5420	899.8254	591.5749	18.64	-16.97	298.31
1.462163e+02	7292	33.86	-11.76	-33.53	2.79	-0.0270	0.0070	0.9996	1.5455	-0.3997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.0819	568.1541	24.89	-9.44	298.60
1.462364e+02	7293	33.85	-11.86	-33.28	2.75	-0.0229	0.0070	0.9997	1.3127	-0.4039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	877.0287	568.3076	26.24	-9.52	298.89
1.462564e+02	7294	33.81	-11.71	-33.46	2.82	-0.0246	0.0111	0.9996	1.4071	-0.6346	-33.68	-11.25	-36.30	3.40	0.0262	-0.0940	0.9952	-1.5089	5.3965	955.1308	632.9834	0.31	-22.08	218.19
1.462765e+02	7295	33.82	-11.76	-33.38	2.80	-0.0229	0.0100	0.9997	1.3137	-0.5709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	840.0675	577.2844	28.04	-9.25	218.81
1.462965e+02	7296	33.83	-11.79	-33.31	2.80	-0.0233	0.0110	0.9997	1.3350	-0.6284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	840.4803	576.3425	27.95	-9.02	218.87
1.463166e+02	7297	33.83	-11.81	-33.26	2.79	-0.0234	0.0112	0.9997	1.3420	-0.6436	-33.72	-11.26	-36.31	3.38	-0.0259	-0.1171	0.9928	1.4957	6.7272	840.6044	576.1489	27.93	-8.98	218.92
1.463366e+02	7298	34.00	-11.48	-34.05	2.86	-0.0618	0.0313	0.9976	3.5468	-1.7946	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	880.1928	554.2602	18.40	-3.58	217.60
1.463567e+02	7299	33.89	-11.65	-33.56	2.84	-0.0363	0.0305	0.9989	2.0816	-1.7467	-33.52	-11.19	-36.31	3.38	-0.0070	-0.1160	0.9932	0.4017	6.6627	978.7475	634.2695	-5.30	-22.27	217.79
1.463766e+02	7300	33.85	-11.72	-33.38	2.81	-0.0314	0.0227	0.9992	1.8008	-1.2995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	849.9629	563.5497	25.88	-5.96	220.16
1.463967e+02	7301	33.74	-11.59	-33.40	2.84	-0.0399	0.0264	0.9989	2.2875	-1.5129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	859.3317	559.2399	23.62	-4.89	220.04
1.464167e+02	7302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.464368e+02	7303	33.77	-13.42	-29.35	2.29	0.2281	0.5546	0.8003	-15.9060	-33.6812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	501.9461	-111.9253	91.63	127.29	173.71
1.464568e+02	7304	33.72	-12.21	-31.06	2.60	0.0716	0.4431	0.8936	-4.5787	-26.2991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	727.6181	80.2049	51.87	100.21	195.68
1.464769e+02	7305	33.65	-10.77	-32.99	2.96	0.0298	0.3490	0.9367	-1.8245	-20.4249	-31.46	-9.79	-37.45	6.16	0.3278	-0.0425	0.9438	-19.1549	2.4343	0.0000	0.0000	0.00	0.00	0.00
1.464969e+02	7306	33.62	-10.83	-32.69	2.91	-0.0046	0.2735	0.9619	0.2711	-15.8712	-33.19	-10.19	-36.28	4.21	0.1443	0.0398	0.9887	-8.3034	-2.2836	882.7627	414.3061	17.95	29.24	212.97
1.465169e+02	7307	33.72	-10.52	-33.17	2.90	-0.0111	0.2066	0.9784	0.6491	-11.9214	-33.96	-10.00	-36.40	3.69	0.1392	0.0627	0.9883	-8.0150	-3.5963	888.5751	441.0941	15.34	21.37	198.22
1.465369e+02	7308	33.53	-10.79	-32.61	2.78	0.0024	0.2167	0.9762	-0.1396	-12.5136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	801.8752	353.4672	34.09	39.73	195.02
1.465570e+02	7309	33.65	-10.73	-32.75	2.82	-0.0058	0.2010	0.9796	0.3402	-11.5962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	810.3357	370.6380	32.29	36.14	195.67
1.465770e+02	7310	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.23	-9.98	-35.45	3.38	0.1138	0.0952	0.9889	-6.5651	-5.4647	984.8469	482.3641	-5.84	12.94	202.59
1.465971e+02	7311	34.13	-11.20	-31.35	2.85	0.0818	0.3443	0.9353	-4.9994	-20.1369	-32.82	-10.62	-33.47	3.09	0.1253	0.1823	0.9752	-7.3236	-10.5034	971.7930	390.1665	-2.65	33.26	201.27
1.466171e+02	7312	34.31	-10.62	-31.70	2.85	0.0669	0.3583	0.9312	-4.1098	-20.9930	-32.56	-10.69	-32.85	3.02	0.1209	0.2256	0.9667	-7.1267	-13.0369	853.0931	264.4503	23.12	58.51	192.57
1.466372e+02	7313	34.41	-10.68	-31.45	2.84	0.0674	0.3653	0.9285	-4.1508	-21.4231	-32.62	-10.92	-32.28	2.94	0.1311	0.2613	0.9563	-7.8086	-15.1462	849.4146	240.6913	28.11	74.52	225.44
1.466571e+02	7314	34.45	-10.89	-31.05	2.82	0.0782	0.3738	0.9242	-4.8391	-21.9507	-32.49	-11.00	-32.02	2.93	0.1048	0.2745	0.9559	-6.2584	-15.9305	858.0548	228.4079	25.97	77.54	225.08
1.466772e+02	7315	34.48	-10.77	-31.19	2.84	0.0690	0.3734	0.9251	-4.2644	-21.9272	-32.59	-11.05	-31.96	2.93	0.1279	0.2841	0.9502	-7.6669	-16.5027	853.2024	223.0414	33.19	96.23	274.54
1.466972e+02	7316	34.50	-10.66	-31.33	2.84	0.0640	0.3680	0.9276	-3.9465	-21.5907	-32.55	-11.02	-31.97	2.93	0.1260	0.2735	0.9536	-7.5284	-15.8719	855.9856	232.2953	30.34	87.75	258.03
1.467173e+02	7317	34.52	-10.68	-31.28	2.82	0.0644	0.3687	0.9273	-3.9751	-21.6383	-32.50	-11.08	-31.85	2.92	0.1137	0.2766	0.9542	-6.7966	-16.0567	860.9116	230.6141	26.18	79.86	233.49
1.467373e+02	7318	34.52	-10.59	-31.38	2.83	0.0613	0.3681	0.9278	-3.7822	-21.6000	-32.45	-11.18	-31.67	2.91	0.1027	0.2761	0.9556	-6.1335	-16.0286	866.4021	231.7595	21.50	69.11	202.77
1.467574e+02	7319	34.52	-10.62	-31.32	2.82	0.0602	0.3716	0.9264	-3.7179	-21.8147	-32.58	-10.98	-32.04	2.98	0.1436	0.2961	0.9443	-8.6494	-17.2216	852.9324	216.5555	44.96	132.60	370.55
1.467774e+02	7320	34.41	-10.40	-31.60	2.83	0.0563	0.3505	0.9349	-3.4457	-20.5194	-32.45	-11.33	-31.36	2.90	0.1097	0.2787	0.9541	-6.5571	-16.1833	873.1194	239.8406	35.71	120.41	362.94
1.467975e+02	7321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-32.88	-11.15	-31.47	2.99	0.0774	0.3950	0.9154	-4.8341	-23.2634	963.9745	146.9064	-0.33	154.89	353.37
1.468174e+02	7322	33.99	-11.78	-29.34	2.09	-0.0248	0.5208	0.8533	1.6636	-31.3860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900.4988	-19.9498	23.71	204.24	324.59
1.468375e+02	7323	33.86	-11.73	-29.40	2.14	-0.0337	0.6413	0.7666	2.5195	-39.8855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.8232	-235.7049	19.87	254.24	288.56
1.468575e+02	7324	33.68	-10.27	-31.23	2.74	-0.0070	0.5755	0.8177	0.4909	-35.1379	-32.94	-10.62	-31.94	3.12	0.0292	0.4112	0.9111	-1.8349	-24.2811	951.4597	11.2604	5.00	195.58	329.38
1.468776e+02	7325	33.80	-11.18	-29.99	2.52	-0.0045	0.6116	0.7911	0.3293	-37.7066	-33.38	-10.53	-31.78	3.25	0.0178	0.4516	0.8920	-1.1454	-26.8462	957.4870	-44.7883	2.99	211.13	320.55
1.468976e+02	7326	33.83	-11.51	-29.53	2.42	-0.0068	0.6312	0.7756	0.5004	-39.1392	-33.50	-10.59	-31.70	3.21	0.0174	0.4912	0.8709	-1.1425	-29.4183	959.6770	-91.6715	2.38	223.29	313.16
1.469177e+02	7327	33.83	-11.63	-29.35	2.36	-0.0103	0.6412	0.7673	0.7721	-39.8826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	879.1863	-235.0479	29.51	256.13	291.06
1.469376e+02	7328	33.76	-11.06	-29.88	2.69	-0.0370	0.5773	0.8157	2.5960	-35.2604	-33.37	-10.19	-32.23	3.16	-0.0419	0.4385	0.8978	2.6690	-26.0053	1009.5339	-7.7948	-16.26	201.45	326.71
1.469577e+02	7329	33.73	-10.78	-30.23	2.84	-0.0558	0.5561	0.8292	3.8495	-33.7858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	937.0122	-81.2269	10.43	221.43	316.04
1.469777e+02	7330	33.54	-10.03	-31.27	2.90	-0.0351	0.5082	0.8605	2.3332	-30.5429	-33.31	-10.07	-32.41	3.16	-0.0657	0.4163	0.9069	4.1419	-24.6006	1019.7416	56.5047	-20.91	182.98	337.18
1.469978e+02	7331	33.48	-9.54	-31.92	2.93	-0.0494	0.4552	0.8890	3.1819	-27.0760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	930.4585	64.6440	12.84	180.53	339.32
1.470178e+02	7332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.55	-10.29	-32.05	3.01	-0.0222	0.3728	0.9276	1.3733	-21.8909	1071.0991	173.9676	-42.83	145.41	355.31
1.470379e+02	7333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.66	-11.17	-30.77	2.99	-0.0207	0.4512	0.8922	1.3272	-26.8213	1074.6541	78.2568	-42.29	177.24	341.79
1.470579e+02	7334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.43	-11.28	-30.39	2.88	-0.0246	0.4046	0.9142	1.5442	-23.8670	1074.8241	139.2714	-43.72	157.68	351.35
1.470780e+02	7335	33.52	-10.88	-30.25	2.41	-0.0596	0.5551	0.8297	4.1084	-33.7146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	942.0372	-79.4231	8.63	220.90	316.21
1.470979e+02	7336	31.83	-11.64	-28.06	2.61	0.1163	0.5463	0.8294	-7.9822	-33.1166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	742.2911	-65.4641	80.40	216.50	318.30
1.471180e+02	7337	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.471380e+02	7338	32.40	-10.10	-30.59	2.82	0.0138	0.4994	0.8662	-0.9103	-29.9634	-33.76	-11.04	-30.85	2.93	-0.0114	0.3813	0.9244	0.7069	-22.4159	964.4239	88.4947	-0.19	173.33	343.14
1.471581e+02	7339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.89	-10.92	-31.04	2.98	-0.0042	0.3762	0.9265	0.2567	-22.0986	1052.7369	172.3424	-35.62	146.17	355.86
1.471781e+02	7340	33.19	-8.53	-33.47	3.00	-0.0828	0.4314	0.8984	5.2675	-25.5561	-33.83	-10.19	-32.22	3.11	-0.0131	0.3910	0.9203	0.8149	-23.0186	1014.0434	126.7685	-31.87	260.69	564.20
1.471982e+02	7341	32.92	-7.94	-34.20	3.13	-0.1053	0.3710	0.9226	6.5117	-21.7791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1019.8982	170.5199	-36.42	236.36	573.30
1.472182e+02	7342	33.23	-10.24	-31.01	2.78	-0.1096	0.4483	0.8872	7.0436	-26.6326	-33.92	-10.47	-31.81	3.23	-0.0163	0.4741	0.8803	1.0618	-28.3015	1032.1577	65.3677	-42.31	296.41	556.46
1.472383e+02	7343	33.19	-10.15	-31.36	2.74	-0.0982	0.4288	0.8980	6.2413	-25.3921	-33.84	-10.32	-32.26	3.20	-0.0278	0.4266	0.9040	1.7583	-25.2537	1029.0674	110.7077	-59.87	393.79	819.29
1.472582e+02	7344	33.31	-10.94	-31.01	2.76	-0.0664	0.3221	0.9444	4.0233	-18.7875	-33.53	-10.49	-32.76	3.22	0.0187	0.2911	0.9565	-1.1178	-16.9268	985.7327	249.9382	-16.49	199.59	620.05
1.472783e+02	7345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-33.63	-10.46	-34.58	3.29	-0.0419	0.0901	0.9951	2.4130	-5.1685	1046.5698	469.2489	-62.39	51.33	647.92
1.472983e+02	7346	33.36	-11.19	-32.88	2.88	-0.0661	0.2087	0.9757	3.8773	-12.0444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	977.4398	352.2895	-12.00	131.95	636.45
1.473184e+02	7347	33.48	-11.47	-33.13	2.91	-0.0500	0.1195	0.9916	2.8895	-6.8641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	960.2947	440.9854	-0.85	70.52	647.05
1.473384e+02	7348	33.53	-11.59	-33.20	2.90	-0.0410	0.0722	0.9965	2.3563	-4.1431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	950.8732	486.9048	5.40	37.97	650.39
1.473585e+02	7349	33.57	-11.68	-33.21	2.85	-0.0335	0.0472	0.9983	1.9224	-2.7075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	943.2879	511.0518	10.58	20.72	651.60
1.473784e+02	7350	33.58	-11.71	-33.20	2.84	-0.0317	0.0388	0.9987	1.8202	-2.2215	-33.78	-10.72	-35.80	3.44	-0.0681	-0.0417	0.9968	3.9066	2.3883	1005.8222	558.1686	-34.33	-12.21	649.90
1.473985e+02	7351	33.61	-11.69	-33.23	2.86	-0.0361	0.0364	0.9987	2.0722	-2.0838	-33.84	-10.79	-36.37	3.48	-0.0731	-0.0932	0.9930	4.2085	5.3477	1010.1741	584.4306	-37.57	-30.73	648.26
1.474185e+02	7352	33.61	-11.70	-33.22	2.86	-0.0371	0.0344	0.9987	2.1250	-1.9724	-33.86	-10.84	-36.57	3.50	-0.0754	-0.1141	0.9906	4.3521	6.5508	1011.6919	595.6285	-38.69	-38.59	647.37
1.474386e+02	7353	33.61	-11.70	-33.20	2.86	-0.0379	0.0336	0.9987	2.1709	-1.9234	-33.86	-10.86	-36.64	3.49	-0.0743	-0.1224	0.9897	4.2912	7.0310	1011.5055	600.1315	-38.58	-41.75	647.03
1.474586e+02	7354	33.62	-11.71	-33.19	2.86	-0.0391	0.0331	0.9987	2.2397	-1.8944	-33.87	-10.87	-36.67	3.47	-0.0729	-0.1262	0.9893	4.2161	7.2496	1011.4261	602.2399	-38.53	-43.23	646.89
1.474787e+02	7355	33.62	-11.70	-33.19	2.86	-0.0397	0.0333	0.9987	2.2787	-1.9107	-33.87	-10.88	-36.67	3.46	-0.0723	-0.1281	0.9891	4.1792	7.3617	1011.4341	603.0573	-38.54	-43.80	646.80
1.474987e+02	7356	33.62	-11.70	-33.18	2.86	-0.0401	0.0335	0.9986	2.2974	-1.9206	-33.88	-10.87	-36.70	3.46	-0.0719	-0.1292	0.9890	4.1588	7.4208	1011.4203	603.4694	-38.53	-44.09	646.75
1.475188e+02	7357	33.63	-11.70	-33.18	2.87	-0.0403	0.0339	0.9986	2.3109	-1.9454	-33.88	-10.86	-36.72	3.45	-0.0706	-0.1302	0.9890	4.0810	7.4830	1010.8774	603.7722	-38.15	-44.31	646.71
1.475387e+02	7358	33.62	-11.71	-33.17	2.86	-0.0395	0.0333	0.9987	2.2639	-1.9091	-33.89	-10.86	-36.74	3.44	-0.0696	-0.1313	0.9889	4.0272	7.5446	1010.0209	604.5870	-37.55	-44.89	646.70
1.475588e+02	7359	33.65	-11.69	-33.23	2.86	-0.0448	0.0370	0.9983	2.5699	-2.1187	-33.89	-10.85	-36.76	3.43	-0.0684	-0.1322	0.9889	3.9544	7.5972	1012.0121	603.2771	-38.94	-43.93	646.53
1.475788e+02	7360	33.66	-11.66	-33.28	2.87	-0.0493	0.0397	0.9980	2.8287	-2.2738	-33.86	-11.03	-36.41	3.37	-0.0639	-0.1215	0.9905	3.6895	6.9813	1012.0238	596.8319	-38.92	-39.42	647.15
1.475989e+02	7361	33.66	-11.64	-33.31	2.88	-0.0524	0.0419	0.9977	3.0065	-2.4036	-33.86	-11.09	-36.27	3.33	-0.0633	-0.1168	0.9911	3.6528	6.7088	1013.2540	593.4764	-39.77	-37.05	647.32
1.476189e+02	7362	33.67	-11.64	-33.32	2.89	-0.0567	0.0460	0.9973	3.2553	-2.6372	-33.86	-11.05	-36.36	3.34	-0.0644	-0.1203	0.9907	3.7201	6.9073	1015.9340	593.1964	-41.64	-36.81	646.96
1.476390e+02	7363	33.44	-11.43	-33.36	2.87	-0.0857	0.0709	0.9938	4.9310	-4.0668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	994.1825	488.3968	-25.37	37.21	648.30
1.476590e+02	7364	33.30	-11.35	-33.28	2.88	-0.0849	0.0721	0.9938	4.8840	-4.1337	-34.36	-10.80	-36.40	3.43	0.0954	-0.0234	0.9952	-5.4768	1.3399	953.3729	554.4131	1.17	-3.99	257.96
1.476790e+02	7365	33.26	-11.33	-33.25	2.91	-0.0876	0.0821	0.9928	5.0454	-4.7091	-34.42	-10.80	-36.21	3.41	-0.0274	-0.0480	0.9985	1.5738	2.7501	1019.4680	562.5715	-17.52	-6.05	258.41
1.476990e+02	7366	33.25	-11.32	-33.25	2.92	-0.0892	0.0850	0.9924	5.1334	-4.8738	-34.46	-10.81	-36.12	3.42	-0.0776	-0.0558	0.9954	4.4591	3.2000	1046.6160	565.5714	-25.16	-6.78	257.95
1.477191e+02	7367	33.25	-11.32	-33.24	2.92	-0.0898	0.0849	0.9923	5.1704	-4.8713	-34.33	-11.31	-35.08	3.30	-0.0542	-0.0271	0.9982	3.1087	1.5535	1034.4120	551.2675	-21.74	-2.80	258.87
1.477391e+02	7368	33.24	-11.32	-33.22	2.92	-0.0867	0.0836	0.9927	4.9929	-4.7932	-34.27	-11.55	-34.56	3.24	-0.0397	-0.0103	0.9992	2.2728	0.5917	1025.5499	544.5161	-18.61	-0.90	250.79
1.477592e+02	7369	33.23	-11.34	-33.20	2.89	-0.0873	0.0797	0.9930	5.0216	-4.5701	-34.21	-11.75	-34.13	3.20	-0.0270	0.0058	0.9996	1.5496	-0.3312	1015.9254	524.4795	-25.80	7.40	406.76
1.477792e+02	7370	33.24	-11.36	-33.18	2.88	-0.0859	0.0774	0.9933	4.9454	-4.4370	-34.38	-11.10	-35.42	3.31	-0.0761	-0.0463	0.9960	4.3704	2.6523	1039.6958	551.2646	-36.39	-4.36	405.39
1.477993e+02	7371	33.24	-11.37	-33.17	2.88	-0.0841	0.0762	0.9935	4.8360	-4.3699	-34.46	-10.84	-35.95	3.38	-0.0976	-0.0678	0.9929	5.6164	3.8871	1049.6299	562.4863	-40.77	-9.25	404.51
1.478192e+02	7372	33.24	-11.36	-33.17	2.89	-0.0842	0.0783	0.9934	4.8462	-4.4887	-34.50	-10.75	-36.15	3.40	-0.1073	-0.0769	0.9912	6.1802	4.4085	1054.6797	565.9715	-42.97	-10.75	404.00
1.478393e+02	7373	33.24	-11.31	-33.25	2.91	-0.0903	0.0829	0.9925	5.2002	-4.7544	-34.50	-10.74	-36.20	3.38	-0.1091	-0.0824	0.9906	6.2849	4.7280	1058.7078	566.4500	-44.71	-10.92	403.59
1.478593e+02	7374	33.25	-11.26	-33.33	2.93	-0.0962	0.0861	0.9916	5.5424	-4.9410	-34.53	-10.73	-36.22	3.40	-0.1152	-0.0823	0.9899	6.6388	4.7229	1064.8676	564.8190	-47.37	-10.16	403.21
1.478794e+02	7375	33.27	-11.22	-33.42	2.93	-0.1033	0.0869	0.9908	5.9504	-4.9862	-34.54	-10.72	-36.22	3.43	-0.1178	-0.0816	0.9897	6.7860	4.6792	1069.7610	564.0673	-49.50	-9.79	402.93
1.478994e+02	7376	33.28	-11.18	-33.52	2.93	-0.1093	0.0872	0.9902	6.3001	-5.0040	-34.55	-10.72	-36.22	3.43	-0.1183	-0.0810	0.9897	6.8187	4.6433	1073.1209	563.6049	-50.95	-9.56	402.73
1.479195e+02	7377	33.29	-11.13	-33.62	2.89	-0.1174	0.0884	0.9891	6.7688	-5.0688	-34.55	-10.71	-36.21	3.43	-0.1187	-0.0800	0.9897	6.8371	4.5879	1077.4200	562.5671	-52.81	-9.08	402.47
1.479395e+02	7378	33.27	-11.18	-33.49	2.88	-0.1096	0.0882	0.9901	6.3152	-5.0622	-34.56	-10.65	-36.31	3.40	-0.1215	-0.0807	0.9893	6.9995	4.6304	1074.8815	562.9407	-51.71	-9.26	402.60
1.479596e+02	7379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-34.57	-10.60	-36.42	3.41	-0.1224	-0.0825	0.9890	7.0520	4.7347	1158.5509	650.4543	-88.66	-47.08	400.80
1.479795e+02	7380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-34.59	-10.56	-36.49	3.41	-0.1221	-0.0847	0.9889	7.0376	4.8576	1158.3485	652.5702	-88.55	-47.99	400.67
