timestamp	magnetometer_x	magnetometer_y	magnetometer_z
9.004509e+01	-5.667e+01	2.223e+02	2.991e+02
9.014720e+01	-5.620e+01	2.221e+02	2.990e+02
9.024822e+01	-5.626e+01	2.218e+02	2.991e+02
9.034978e+01	-5.602e+01	2.218e+02	2.990e+02
9.045137e+01	-5.614e+01	2.217e+02	2.989e+02
9.055293e+01	-5.642e+01	2.219e+02	2.987e+02
9.065465e+01	-5.639e+01	2.221e+02	2.995e+02
9.075606e+01	-5.635e+01	2.220e+02	2.994e+02
9.085759e+01	-5.610e+01	2.218e+02	2.994e+02
9.095915e+01	-5.645e+01	2.223e+02	2.993e+02
9.106087e+01	-5.632e+01	2.224e+02	2.987e+02
9.116224e+01	-5.595e+01	2.224e+02	2.989e+02
9.126377e+01	-5.652e+01	2.222e+02	2.987e+02
9.136533e+01	-5.596e+01	2.221e+02	2.993e+02
9.146689e+01	-5.636e+01	2.223e+02	2.987e+02
9.156846e+01	-5.598e+01	2.223e+02	2.984e+02
9.167002e+01	-5.636e+01	2.223e+02	2.987e+02
9.177155e+01	-5.632e+01	2.222e+02	2.993e+02
9.187318e+01	-5.629e+01	2.228e+02	2.996e+02
9.197474e+01	-5.660e+01	2.227e+02	2.993e+02
9.207630e+01	-5.604e+01	2.226e+02	2.989e+02
9.217783e+01	-5.636e+01	2.226e+02	2.989e+02
9.227939e+01	-5.642e+01	2.226e+02	2.994e+02
9.238105e+01	-5.597e+01	2.229e+02	2.989e+02
9.248255e+01	-5.566e+01	2.226e+02	2.990e+02
9.258408e+01	-5.603e+01	2.228e+02	2.989e+02
9.268564e+01	-5.481e+01	2.227e+02	2.989e+02
9.278726e+01	-5.652e+01	2.225e+02	2.987e+02
9.288885e+01	-5.343e+01	2.220e+02	2.990e+02
9.299038e+01	-5.635e+01	2.221e+02	2.992e+02
9.309198e+01	-5.370e+01	2.215e+02	2.989e+02
9.319351e+01	-5.618e+01	2.223e+02	2.989e+02
9.329507e+01	-5.353e+01	2.218e+02	2.983e+02
9.339675e+01	-5.646e+01	2.229e+02	2.994e+02
9.349826e+01	-5.372e+01	2.219e+02	2.978e+02
9.359976e+01	-5.660e+01	2.222e+02	2.995e+02
9.370135e+01	-5.383e+01	2.213e+02	2.968e+02
9.380285e+01	-5.389e+01	2.216e+02	2.967e+02
9.390460e+01	-5.617e+01	2.223e+02	2.990e+02
9.400604e+01	-5.375e+01	2.209e+02	2.962e+02
9.410757e+01	-5.728e+01	2.220e+02	2.991e+02
9.421694e+01	-5.381e+01	2.211e+02	2.962e+02
9.431069e+01	-5.631e+01	2.226e+02	2.988e+02
9.441996e+01	-5.360e+01	2.217e+02	2.961e+02
9.452153e+01	-5.603e+01	2.228e+02	2.986e+02
9.462312e+01	-5.398e+01	2.217e+02	2.959e+02
9.472465e+01	-5.647e+01	2.225e+02	2.988e+02
9.482621e+01	-5.331e+01	2.215e+02	2.958e+02
9.492778e+01	-5.631e+01	2.225e+02	2.992e+02
9.502931e+01	-5.368e+01	2.217e+02	2.964e+02
9.513093e+01	-5.641e+01	2.217e+02	2.985e+02
9.523246e+01	-5.396e+01	2.213e+02	2.969e+02
9.533406e+01	-5.634e+01	2.223e+02	2.988e+02
9.543559e+01	-5.436e+01	2.217e+02	2.966e+02
9.553718e+01	-5.667e+01	2.220e+02	2.983e+02
9.564180e+01	-5.603e+01	2.214e+02	2.962e+02
9.574031e+01	-5.623e+01	2.225e+02	2.981e+02
9.584184e+01	-5.663e+01	2.219e+02	2.964e+02
9.594343e+01	-5.651e+01	2.221e+02	2.988e+02
9.604502e+01	-5.632e+01	2.221e+02	2.973e+02
9.614643e+01	-5.639e+01	2.223e+02	2.990e+02
9.624799e+01	-5.658e+01	2.227e+02	2.981e+02
9.634955e+01	-5.590e+01	2.220e+02	2.991e+02
9.645111e+01	-5.595e+01	2.223e+02	2.994e+02
9.655264e+01	-5.601e+01	2.223e+02	2.990e+02
9.665424e+01	-5.613e+01	2.222e+02	2.997e+02
9.675629e+01	-5.631e+01	2.217e+02	2.988e+02
9.685736e+01	-5.596e+01	2.224e+02	2.989e+02
9.695893e+01	-5.628e+01	2.225e+02	2.986e+02
9.706052e+01	-5.617e+01	2.226e+02	2.984e+02
9.716208e+01	-5.654e+01	2.219e+02	2.984e+02
9.726367e+01	-5.615e+01	2.223e+02	2.989e+02
9.736518e+01	-5.637e+01	2.224e+02	2.991e+02
9.746674e+01	-5.687e+01	2.221e+02	2.991e+02
9.756833e+01	-5.625e+01	2.220e+02	2.993e+02
9.767003e+01	-5.607e+01	2.226e+02	2.992e+02
9.777160e+01	-5.625e+01	2.223e+02	2.985e+02
9.787313e+01	-5.612e+01	2.224e+02	2.996e+02
9.797472e+01	-5.601e+01	2.227e+02	2.988e+02
9.807625e+01	-5.612e+01	2.227e+02	2.994e+02
9.817782e+01	-5.554e+01	2.224e+02	2.988e+02
9.827938e+01	-5.548e+01	2.228e+02	2.985e+02
9.838094e+01	-5.563e+01	2.229e+02	2.989e+02
9.848250e+01	-5.508e+01	2.229e+02	2.985e+02
9.858404e+01	-5.554e+01	2.233e+02	2.993e+02
9.868563e+01	-5.510e+01	2.228e+02	2.991e+02
9.878716e+01	-5.540e+01	2.229e+02	2.987e+02
9.888872e+01	-5.451e+01	2.230e+02	2.987e+02
9.899035e+01	-5.198e+01	2.234e+02	2.991e+02
9.909188e+01	-5.093e+01	2.233e+02	3.005e+02
9.919344e+01	-5.111e+01	2.233e+02	3.010e+02
9.929507e+01	-5.186e+01	2.235e+02	3.014e+02
9.939645e+01	-5.619e+01	2.220e+02	3.003e+02
9.949811e+01	-5.681e+01	2.221e+02	2.994e+02
9.959964e+01	-5.665e+01	2.220e+02	2.996e+02
9.970120e+01	-5.554e+01	2.221e+02	2.995e+02
9.980270e+01	-5.706e+01	2.216e+02	2.994e+02
9.990430e+01	-5.419e+01	2.220e+02	2.997e+02
1.000061e+02	-5.723e+01	2.224e+02	2.992e+02
1.001154e+02	-5.422e+01	2.213e+02	2.989e+02
1.002091e+02	-5.745e+01	2.226e+02	2.992e+02
1.003106e+02	-5.430e+01	2.213e+02	2.985e+02
1.004125e+02	-5.734e+01	2.218e+02	2.993e+02
1.005137e+02	-5.463e+01	2.213e+02	2.983e+02
1.006154e+02	-5.764e+01	2.223e+02	2.993e+02
1.007168e+02	-5.471e+01	2.210e+02	2.970e+02
1.008184e+02	-5.752e+01	2.224e+02	2.995e+02
1.009199e+02	-5.426e+01	2.212e+02	2.979e+02
1.010214e+02	-5.741e+01	2.221e+02	2.999e+02
1.011230e+02	-5.419e+01	2.213e+02	2.972e+02
1.012246e+02	-5.713e+01	2.220e+02	2.994e+02
1.013261e+02	-5.440e+01	2.209e+02	2.978e+02
1.014277e+02	-5.733e+01	2.220e+02	2.994e+02
1.015293e+02	-5.415e+01	2.210e+02	2.970e+02
1.016308e+02	-5.702e+01	2.226e+02	2.996e+02
1.017324e+02	-5.346e+01	2.218e+02	2.966e+02
1.018339e+02	-5.563e+01	2.228e+02	2.982e+02
1.019355e+02	-5.264e+01	2.218e+02	2.960e+02
1.020370e+02	-5.560e+01	2.233e+02	2.981e+02
1.021396e+02	-5.319e+01	2.223e+02	2.952e+02
1.022402e+02	-5.525e+01	2.225e+02	2.986e+02
1.023418e+02	-5.263e+01	2.223e+02	2.955e+02
1.024433e+02	-5.475e+01	2.232e+02	2.986e+02
1.025448e+02	-5.348e+01	2.225e+02	2.965e+02
1.026463e+02	-5.459e+01	2.234e+02	2.993e+02
1.027479e+02	-5.420e+01	2.224e+02	2.969e+02
1.028494e+02	-5.292e+01	2.242e+02	3.003e+02
1.029510e+02	-5.140e+01	2.232e+02	2.980e+02
1.030526e+02	-5.192e+01	2.235e+02	3.016e+02
1.031541e+02	-5.201e+01	2.231e+02	3.001e+02
1.032557e+02	-5.385e+01	2.230e+02	3.015e+02
1.033573e+02	-5.612e+01	2.220e+02	3.005e+02
1.034589e+02	-5.765e+01	2.216e+02	3.017e+02
1.035604e+02	-5.743e+01	2.221e+02	3.009e+02
1.036620e+02	-5.763e+01	2.215e+02	3.013e+02
1.037635e+02	-5.726e+01	2.213e+02	3.010e+02
1.038651e+02	-5.715e+01	2.217e+02	3.008e+02
1.039666e+02	-5.686e+01	2.219e+02	3.014e+02
1.040682e+02	-5.613e+01	2.222e+02	3.011e+02
1.041699e+02	-5.646e+01	2.216e+02	3.028e+02
1.042714e+02	-5.597e+01	2.220e+02	3.028e+02
1.043730e+02	-5.565e+01	2.223e+02	3.025e+02
1.044745e+02	-5.596e+01	2.220e+02	3.032e+02
1.045761e+02	-5.606e+01	2.218e+02	3.023e+02
1.046777e+02	-5.606e+01	2.225e+02	3.016e+02
1.047792e+02	-5.624e+01	2.224e+02	3.015e+02
1.048808e+02	-5.636e+01	2.226e+02	3.016e+02
1.049824e+02	-5.647e+01	2.225e+02	3.014e+02
1.050839e+02	-5.601e+01	2.221e+02	3.007e+02
1.051855e+02	-5.606e+01	2.225e+02	3.004e+02
1.052870e+02	-5.629e+01	2.222e+02	3.000e+02
1.053894e+02	-5.582e+01	2.224e+02	3.005e+02
1.054902e+02	-5.595e+01	2.220e+02	3.003e+02
1.055917e+02	-5.569e+01	2.226e+02	3.003e+02
1.056933e+02	-5.628e+01	2.225e+02	3.000e+02
1.057948e+02	-5.636e+01	2.221e+02	3.004e+02
1.058967e+02	-5.505e+01	2.226e+02	2.998e+02
1.059979e+02	-5.504e+01	2.227e+02	3.001e+02
1.060995e+02	-5.427e+01	2.229e+02	3.005e+02
1.062011e+02	-5.210e+01	2.229e+02	3.000e+02
1.063026e+02	-5.038e+01	2.236e+02	3.008e+02
1.064042e+02	-4.987e+01	2.234e+02	3.018e+02
1.065057e+02	-4.985e+01	2.231e+02	3.014e+02
1.066073e+02	-4.999e+01	2.234e+02	3.019e+02
1.067089e+02	-4.970e+01	2.236e+02	3.020e+02
1.068104e+02	-5.012e+01	2.232e+02	3.020e+02
1.069120e+02	-5.033e+01	2.232e+02	3.023e+02
1.070135e+02	-4.956e+01	2.228e+02	3.017e+02
1.071152e+02	-5.027e+01	2.230e+02	3.020e+02
1.072167e+02	-4.871e+01	2.237e+02	3.007e+02
1.073182e+02	-5.029e+01	2.235e+02	3.018e+02
1.074197e+02	-4.827e+01	2.234e+02	3.008e+02
1.075241e+02	-5.306e+01	2.225e+02	3.020e+02
1.076228e+02	-5.400e+01	2.207e+02	3.007e+02
1.077245e+02	-5.931e+01	2.212e+02	2.974e+02
1.078260e+02	-5.614e+01	2.215e+02	2.961e+02
1.079277e+02	-5.768e+01	2.223e+02	2.963e+02
1.080369e+02	-5.448e+01	2.213e+02	2.949e+02
1.081388e+02	-5.696e+01	2.226e+02	2.972e+02
1.082401e+02	-5.363e+01	2.220e+02	2.958e+02
1.083416e+02	-5.636e+01	2.230e+02	2.983e+02
1.084432e+02	-5.374e+01	2.220e+02	2.959e+02
1.085447e+02	-5.618e+01	2.226e+02	2.982e+02
1.086463e+02	-5.391e+01	2.217e+02	2.959e+02
1.087478e+02	-5.617e+01	2.226e+02	2.981e+02
1.088494e+02	-5.352e+01	2.215e+02	2.964e+02
1.089510e+02	-5.635e+01	2.227e+02	3.002e+02
1.090530e+02	-5.411e+01	2.212e+02	2.974e+02
1.091541e+02	-5.674e+01	2.218e+02	3.006e+02
1.092563e+02	-5.364e+01	2.207e+02	3.003e+02
1.093572e+02	-5.565e+01	2.213e+02	3.042e+02
1.094588e+02	-5.261e+01	2.199e+02	3.027e+02
1.095604e+02	-5.452e+01	2.209e+02	3.055e+02
1.096621e+02	-5.199e+01	2.195e+02	3.028e+02
1.097635e+02	-5.466e+01	2.201e+02	3.058e+02
1.098651e+02	-5.178e+01	2.195e+02	3.034e+02
1.099666e+02	-5.453e+01	2.203e+02	3.055e+02
1.100682e+02	-5.369e+01	2.202e+02	3.014e+02
1.101699e+02	-5.679e+01	2.209e+02	3.021e+02
1.102715e+02	-5.575e+01	2.207e+02	2.997e+02
1.103729e+02	-5.801e+01	2.210e+02	3.011e+02
1.104745e+02	-5.741e+01	2.204e+02	2.987e+02
1.105760e+02	-5.836e+01	2.211e+02	3.010e+02
1.106775e+02	-5.735e+01	2.211e+02	2.977e+02
1.107791e+02	-5.701e+01	2.221e+02	2.993e+02
1.108807e+02	-5.682e+01	2.222e+02	2.960e+02
1.109822e+02	-5.640e+01	2.226e+02	2.980e+02
1.110838e+02	-5.618e+01	2.228e+02	2.951e+02
1.111854e+02	-5.587e+01	2.224e+02	2.966e+02
1.112869e+02	-5.569e+01	2.232e+02	2.967e+02
1.113885e+02	-5.560e+01	2.225e+02	2.972e+02
1.114900e+02	-5.535e+01	2.226e+02	2.978e+02
1.115916e+02	-5.485e+01	2.229e+02	2.983e+02
1.116932e+02	-5.547e+01	2.228e+02	2.979e+02
1.117947e+02	-5.573e+01	2.226e+02	2.986e+02
1.118963e+02	-5.497e+01	2.228e+02	2.984e+02
1.119979e+02	-5.498e+01	2.224e+02	2.987e+02
1.120994e+02	-5.510e+01	2.222e+02	2.989e+02
1.122010e+02	-5.514e+01	2.225e+02	2.977e+02
1.123024e+02	-5.560e+01	2.223e+02	2.981e+02
1.124040e+02	-5.548e+01	2.228e+02	2.982e+02
1.125056e+02	-5.526e+01	2.227e+02	2.980e+02
1.126072e+02	-5.480e+01	2.224e+02	2.989e+02
1.127087e+02	-5.504e+01	2.227e+02	2.984e+02
1.128104e+02	-5.490e+01	2.223e+02	2.979e+02
1.129118e+02	-5.507e+01	2.222e+02	2.988e+02
1.130134e+02	-5.477e+01	2.229e+02	2.986e+02
1.131150e+02	-5.509e+01	2.227e+02	2.981e+02
1.132166e+02	-5.464e+01	2.228e+02	2.985e+02
1.133181e+02	-5.421e+01	2.228e+02	2.984e+02
1.134196e+02	-5.468e+01	2.222e+02	2.985e+02
1.135212e+02	-5.427e+01	2.225e+02	2.980e+02
1.136228e+02	-5.432e+01	2.222e+02	2.987e+02
1.137244e+02	-5.512e+01	2.225e+02	2.982e+02
1.138260e+02	-5.426e+01	2.227e+02	2.987e+02
1.139275e+02	-5.493e+01	2.227e+02	2.987e+02
1.140290e+02	-5.449e+01	2.221e+02	2.991e+02
1.141306e+02	-5.483e+01	2.229e+02	2.981e+02
1.142322e+02	-5.492e+01	2.229e+02	2.984e+02
1.143337e+02	-5.510e+01	2.227e+02	2.972e+02
1.144353e+02	-5.520e+01	2.228e+02	2.973e+02
1.145406e+02	-5.465e+01	2.227e+02	2.976e+02
1.146407e+02	-5.501e+01	2.228e+02	2.979e+02
1.147404e+02	-5.477e+01	2.230e+02	2.982e+02
1.148415e+02	-5.436e+01	2.226e+02	2.980e+02
1.149431e+02	-5.469e+01	2.232e+02	2.988e+02
1.150447e+02	-5.502e+01	2.232e+02	2.976e+02
1.151462e+02	-5.361e+01	2.226e+02	2.990e+02
1.152478e+02	-5.640e+01	2.230e+02	2.982e+02
1.153493e+02	-5.437e+01	2.222e+02	2.988e+02
1.154509e+02	-5.706e+01	2.225e+02	2.983e+02
1.155524e+02	-5.432e+01	2.220e+02	2.976e+02
1.156540e+02	-5.670e+01	2.227e+02	2.977e+02
1.157555e+02	-5.435e+01	2.215e+02	2.980e+02
1.158571e+02	-5.751e+01	2.224e+02	2.977e+02
1.159586e+02	-5.540e+01	2.212e+02	2.959e+02
1.160680e+02	-5.756e+01	2.225e+02	2.967e+02
1.161618e+02	-5.505e+01	2.216e+02	2.939e+02
1.162633e+02	-5.704e+01	2.223e+02	2.963e+02
1.163649e+02	-5.486e+01	2.216e+02	2.939e+02
1.164664e+02	-5.653e+01	2.228e+02	2.962e+02
1.165680e+02	-5.447e+01	2.220e+02	2.936e+02
1.166696e+02	-5.631e+01	2.228e+02	2.970e+02
1.167711e+02	-5.414e+01	2.220e+02	2.953e+02
1.168739e+02	-5.625e+01	2.227e+02	2.985e+02
1.169743e+02	-5.396e+01	2.216e+02	2.958e+02
1.170758e+02	-5.592e+01	2.227e+02	2.982e+02
1.171774e+02	-5.372e+01	2.217e+02	2.965e+02
1.172789e+02	-5.609e+01	2.222e+02	2.983e+02
1.173807e+02	-5.371e+01	2.211e+02	2.967e+02
1.174820e+02	-5.365e+01	2.221e+02	2.968e+02
1.175836e+02	-5.637e+01	2.229e+02	2.991e+02
1.176852e+02	-5.313e+01	2.219e+02	2.963e+02
1.177867e+02	-5.581e+01	2.227e+02	2.989e+02
1.178883e+02	-5.357e+01	2.218e+02	2.967e+02
1.179898e+02	-5.563e+01	2.229e+02	2.984e+02
1.180915e+02	-5.335e+01	2.220e+02	2.956e+02
1.181929e+02	-5.509e+01	2.223e+02	2.990e+02
1.182947e+02	-5.441e+01	2.221e+02	2.961e+02
1.183961e+02	-5.537e+01	2.228e+02	2.989e+02
1.184977e+02	-5.557e+01	2.223e+02	2.962e+02
1.185992e+02	-5.523e+01	2.221e+02	2.989e+02
1.187015e+02	-5.546e+01	2.226e+02	2.961e+02
1.188023e+02	-5.530e+01	2.225e+02	2.992e+02
1.189038e+02	-5.530e+01	2.227e+02	2.976e+02
1.190054e+02	-5.529e+01	2.224e+02	2.997e+02
1.191069e+02	-5.491e+01	2.225e+02	2.981e+02
1.192086e+02	-5.526e+01	2.222e+02	2.992e+02
1.193101e+02	-5.548e+01	2.224e+02	2.984e+02
1.194118e+02	-5.525e+01	2.225e+02	2.981e+02
1.195132e+02	-5.547e+01	2.224e+02	2.987e+02
1.196148e+02	-5.581e+01	2.223e+02	2.982e+02
1.197163e+02	-5.704e+01	2.217e+02	2.986e+02
1.198178e+02	-5.762e+01	2.218e+02	2.993e+02
1.199194e+02	-5.723e+01	2.217e+02	2.982e+02
1.200210e+02	-5.780e+01	2.212e+02	2.985e+02
1.201226e+02	-5.775e+01	2.210e+02	2.982e+02
1.202241e+02	-5.706e+01	2.217e+02	2.989e+02
1.203257e+02	-5.736e+01	2.217e+02	2.982e+02
1.204272e+02	-5.725e+01	2.216e+02	2.988e+02
1.205287e+02	-5.756e+01	2.216e+02	2.979e+02
1.206303e+02	-5.708e+01	2.210e+02	2.980e+02
1.207318e+02	-5.682e+01	2.217e+02	2.977e+02
1.208336e+02	-5.739e+01	2.216e+02	2.976e+02
1.209350e+02	-5.678e+01	2.216e+02	2.974e+02
1.210365e+02	-5.671e+01	2.216e+02	2.966e+02
1.211392e+02	-5.636e+01	2.216e+02	2.971e+02
1.212397e+02	-5.653e+01	2.218e+02	2.974e+02
1.213412e+02	-5.664e+01	2.216e+02	2.981e+02
1.214428e+02	-5.685e+01	2.215e+02	2.978e+02
1.215444e+02	-5.615e+01	2.223e+02	2.973e+02
1.216461e+02	-5.664e+01	2.219e+02	2.974e+02
1.217475e+02	-5.649e+01	2.220e+02	2.987e+02
1.218490e+02	-5.660e+01	2.220e+02	2.991e+02
1.219506e+02	-5.658e+01	2.215e+02	2.996e+02
1.220521e+02	-5.649e+01	2.219e+02	2.998e+02
1.221537e+02	-5.658e+01	2.218e+02	2.995e+02
1.222552e+02	-5.607e+01	2.221e+02	3.001e+02
1.223568e+02	-5.667e+01	2.221e+02	2.996e+02
1.224583e+02	-5.651e+01	2.225e+02	3.003e+02
1.225599e+02	-5.637e+01	2.216e+02	3.006e+02
1.226615e+02	-5.619e+01	2.219e+02	3.001e+02
1.227630e+02	-5.640e+01	2.222e+02	2.998e+02
1.228646e+02	-5.595e+01	2.220e+02	2.996e+02
1.229662e+02	-5.639e+01	2.222e+02	2.997e+02
1.230677e+02	-5.429e+01	2.227e+02	2.997e+02
1.231693e+02	-5.625e+01	2.221e+02	3.000e+02
1.232708e+02	-5.364e+01	2.214e+02	3.003e+02
1.233724e+02	-5.619e+01	2.217e+02	3.004e+02
1.234740e+02	-5.397e+01	2.212e+02	2.998e+02
1.235755e+02	-5.640e+01	2.217e+02	3.007e+02
1.236772e+02	-5.595e+01	2.215e+02	3.009e+02
1.237788e+02	-5.370e+01	2.207e+02	2.984e+02
1.238803e+02	-5.641e+01	2.215e+02	3.008e+02
1.239819e+02	-5.342e+01	2.209e+02	2.986e+02
1.240834e+02	-5.674e+01	2.213e+02	3.000e+02
1.241850e+02	-5.397e+01	2.208e+02	2.978e+02
1.242865e+02	-5.712e+01	2.219e+02	2.996e+02
1.243881e+02	-5.472e+01	2.206e+02	2.963e+02
1.244898e+02	-5.696e+01	2.219e+02	2.988e+02
1.245912e+02	-5.422e+01	2.214e+02	2.957e+02
1.246928e+02	-5.723e+01	2.221e+02	2.984e+02
1.247943e+02	-5.424e+01	2.214e+02	2.956e+02
1.248959e+02	-5.692e+01	2.222e+02	2.985e+02
1.249975e+02	-5.394e+01	2.214e+02	2.972e+02
1.250990e+02	-5.635e+01	2.222e+02	2.993e+02
1.252007e+02	-5.305e+01	2.217e+02	2.964e+02
1.253022e+02	-5.573e+01	2.223e+02	2.989e+02
1.254037e+02	-5.392e+01	2.214e+02	2.958e+02
1.255063e+02	-5.649e+01	2.225e+02	2.991e+02
1.256069e+02	-5.441e+01	2.213e+02	2.970e+02
1.257089e+02	-5.651e+01	2.225e+02	2.994e+02
1.258100e+02	-5.337e+01	2.214e+02	2.970e+02
1.259116e+02	-5.496e+01	2.224e+02	2.995e+02
1.260136e+02	-5.295e+01	2.220e+02	2.970e+02
1.261147e+02	-5.413e+01	2.232e+02	2.989e+02
1.262164e+02	-5.381e+01	2.227e+02	2.955e+02
1.263178e+02	-5.451e+01	2.233e+02	2.981e+02
1.264193e+02	-5.465e+01	2.229e+02	2.957e+02
1.265209e+02	-5.452e+01	2.229e+02	2.981e+02
1.266225e+02	-5.447e+01	2.233e+02	2.964e+02
1.267240e+02	-5.424e+01	2.233e+02	2.983e+02
1.268256e+02	-5.372e+01	2.235e+02	2.963e+02
1.269271e+02	-5.431e+01	2.233e+02	2.980e+02
1.270287e+02	-5.472e+01	2.234e+02	2.983e+02
1.271302e+02	-5.509e+01	2.232e+02	2.982e+02
1.272318e+02	-5.480e+01	2.229e+02	2.980e+02
1.273333e+02	-5.501e+01	2.228e+02	2.985e+02
1.274349e+02	-5.494e+01	2.226e+02	2.993e+02
1.275364e+02	-5.488e+01	2.232e+02	2.993e+02
1.276380e+02	-5.496e+01	2.226e+02	2.988e+02
1.277396e+02	-5.494e+01	2.228e+02	2.986e+02
1.278412e+02	-5.496e+01	2.229e+02	2.986e+02
1.279427e+02	-5.532e+01	2.230e+02	2.996e+02
1.280443e+02	-5.503e+01	2.227e+02	2.993e+02
1.281458e+02	-5.510e+01	2.228e+02	2.989e+02
1.282474e+02	-5.516e+01	2.229e+02	2.988e+02
1.283490e+02	-5.524e+01	2.225e+02	2.992e+02
1.284505e+02	-5.510e+01	2.227e+02	2.992e+02
1.285521e+02	-5.509e+01	2.227e+02	2.992e+02
1.286536e+02	-5.509e+01	2.226e+02	2.988e+02
1.287556e+02	-5.507e+01	2.226e+02	2.994e+02
1.288569e+02	-5.449e+01	2.223e+02	2.996e+02
1.289583e+02	-5.518e+01	2.226e+02	2.990e+02
1.290599e+02	-5.470e+01	2.223e+02	2.990e+02
1.291614e+02	-5.453e+01	2.226e+02	2.994e+02
1.292630e+02	-5.531e+01	2.225e+02	2.991e+02
1.293646e+02	-5.472e+01	2.224e+02	2.992e+02
1.294661e+02	-5.481e+01	2.228e+02	2.993e+02
1.295676e+02	-5.529e+01	2.227e+02	2.989e+02
1.296692e+02	-5.440e+01	2.222e+02	2.993e+02
1.297708e+02	-5.508e+01	2.225e+02	2.996e+02
1.298724e+02	-5.499e+01	2.223e+02	2.989e+02
1.299739e+02	-5.530e+01	2.222e+02	2.991e+02
1.300755e+02	-5.477e+01	2.222e+02	2.994e+02
1.301771e+02	-5.519e+01	2.226e+02	2.985e+02
1.302787e+02	-5.562e+01	2.226e+02	2.993e+02
1.303802e+02	-5.559e+01	2.224e+02	2.996e+02
1.304820e+02	-5.430e+01	2.224e+02	2.993e+02
1.305834e+02	-5.588e+01	2.228e+02	2.992e+02
1.306854e+02	-5.396e+01	2.228e+02	2.985e+02
1.307865e+02	-5.626e+01	2.228e+02	2.983e+02
1.308895e+02	-5.359e+01	2.215e+02	2.987e+02
1.309906e+02	-5.613e+01	2.217e+02	2.992e+02
1.310912e+02	-5.366e+01	2.212e+02	2.986e+02
1.311927e+02	-5.601e+01	2.221e+02	2.980e+02
1.312943e+02	-5.350e+01	2.207e+02	2.970e+02
1.313959e+02	-5.660e+01	2.221e+02	2.984e+02
1.314975e+02	-5.392e+01	2.209e+02	2.962e+02
1.315990e+02	-5.623e+01	2.223e+02	2.983e+02
1.317005e+02	-5.360e+01	2.214e+02	2.968e+02
1.318021e+02	-5.653e+01	2.220e+02	2.988e+02
1.319040e+02	-5.361e+01	2.213e+02	2.966e+02
1.320053e+02	-5.596e+01	2.219e+02	2.986e+02
1.321069e+02	-5.396e+01	2.213e+02	2.963e+02
1.322083e+02	-5.626e+01	2.217e+02	2.981e+02
1.323099e+02	-5.382e+01	2.214e+02	2.963e+02
1.324114e+02	-5.684e+01	2.228e+02	2.989e+02
1.325130e+02	-5.388e+01	2.212e+02	2.955e+02
1.326146e+02	-5.647e+01	2.220e+02	2.986e+02
1.327161e+02	-5.381e+01	2.207e+02	2.959e+02
1.328176e+02	-5.656e+01	2.222e+02	2.985e+02
1.329192e+02	-5.392e+01	2.212e+02	2.965e+02
1.330208e+02	-5.630e+01	2.222e+02	2.979e+02
1.331224e+02	-5.374e+01	2.212e+02	2.960e+02
1.332239e+02	-5.654e+01	2.222e+02	2.985e+02
1.333255e+02	-5.358e+01	2.212e+02	2.953e+02
1.334270e+02	-5.685e+01	2.222e+02	2.987e+02
1.335364e+02	-5.440e+01	2.213e+02	2.967e+02
1.336302e+02	-5.636e+01	2.215e+02	2.986e+02
1.337317e+02	-5.477e+01	2.213e+02	2.962e+02
1.338333e+02	-5.652e+01	2.223e+02	2.983e+02
1.339348e+02	-5.641e+01	2.208e+02	2.955e+02
1.340364e+02	-5.660e+01	2.221e+02	2.978e+02
1.341380e+02	-5.674e+01	2.220e+02	2.960e+02
1.342401e+02	-5.637e+01	2.222e+02	2.988e+02
1.343411e+02	-5.581e+01	2.223e+02	2.965e+02
1.344426e+02	-5.648e+01	2.226e+02	2.985e+02
1.345443e+02	-5.629e+01	2.218e+02	2.974e+02
1.346458e+02	-5.635e+01	2.219e+02	2.988e+02
1.347473e+02	-5.613e+01	2.220e+02	2.978e+02
1.348492e+02	-5.686e+01	2.220e+02	2.981e+02
1.349505e+02	-5.648e+01	2.222e+02	2.987e+02
1.350520e+02	-5.669e+01	2.224e+02	2.985e+02
1.351535e+02	-5.656e+01	2.222e+02	2.991e+02
1.352566e+02	-5.637e+01	2.219e+02	2.989e+02
1.353567e+02	-5.662e+01	2.219e+02	2.986e+02
1.354582e+02	-5.634e+01	2.223e+02	2.986e+02
1.355598e+02	-5.687e+01	2.227e+02	2.987e+02
1.356613e+02	-5.612e+01	2.224e+02	2.990e+02
1.357629e+02	-5.619e+01	2.224e+02	2.991e+02
1.358645e+02	-5.639e+01	2.224e+02	2.994e+02
1.359660e+02	-5.620e+01	2.223e+02	2.988e+02
1.360675e+02	-5.614e+01	2.224e+02	2.986e+02
1.361691e+02	-5.615e+01	2.217e+02	2.990e+02
1.362708e+02	-5.601e+01	2.221e+02	2.991e+02
1.363723e+02	-5.634e+01	2.220e+02	2.987e+02
1.364816e+02	-5.623e+01	2.221e+02	2.991e+02
1.365754e+02	-5.612e+01	2.225e+02	2.997e+02
1.366769e+02	-5.634e+01	2.220e+02	2.991e+02
1.367784e+02	-5.608e+01	2.218e+02	2.985e+02
1.368800e+02	-5.645e+01	2.218e+02	2.990e+02
1.369816e+02	-5.645e+01	2.215e+02	2.985e+02
1.370831e+02	-5.568e+01	2.214e+02	2.987e+02
1.371847e+02	-5.632e+01	2.217e+02	2.988e+02
