timestamp	gyroscopy_x	gyroscopy_y	gyroscopy_z
1.806910e+01	6.707e+00	-9.945e+00	1.224e-01
1.807719e+01	7.544e+00	-1.079e+01	1.777e-02
1.808528e+01	8.561e+00	-1.161e+01	-4.205e-02
1.809337e+01	9.257e+00	-1.230e+01	-4.665e-03
1.810149e+01	1.006e+01	-1.303e+01	1.524e-01
1.810961e+01	1.092e+01	-1.326e+01	2.720e-01
1.811803e+01	1.185e+01	-1.340e+01	3.542e-01
1.812615e+01	1.264e+01	-1.322e+01	4.813e-01
1.813426e+01	1.342e+01	-1.273e+01	6.458e-01
1.814238e+01	1.405e+01	-1.217e+01	8.253e-01
1.815050e+01	1.452e+01	-1.159e+01	8.552e-01
1.815862e+01	1.496e+01	-1.080e+01	5.262e-01
1.816673e+01	1.519e+01	-9.788e+00	3.916e-01
1.817485e+01	1.533e+01	-8.756e+00	1.823e-01
1.818297e+01	1.516e+01	-7.739e+00	-4.665e-03
1.819109e+01	1.493e+01	-6.999e+00	-3.636e-01
1.819920e+01	1.445e+01	-6.304e+00	-8.496e-01
1.820732e+01	1.403e+01	-5.810e+00	-1.208e+00
1.821544e+01	1.299e+01	-5.249e+00	-1.478e+00
1.822356e+01	1.215e+01	-4.644e+00	-1.694e+00
1.823167e+01	1.122e+01	-4.001e+00	-1.956e+00
1.823979e+01	1.011e+01	-3.313e+00	-2.046e+00
1.824791e+01	9.002e+00	-2.692e+00	-2.151e+00
1.825603e+01	7.978e+00	-1.982e+00	-2.016e+00
1.826414e+01	6.946e+00	-1.182e+00	-1.859e+00
1.827226e+01	5.989e+00	-2.472e-01	-1.724e+00
1.828038e+01	5.466e+00	6.948e-01	-1.919e+00
1.828850e+01	4.793e+00	1.629e+00	-1.949e+00
1.829662e+01	4.127e+00	2.542e+00	-2.165e+00
1.830507e+01	3.671e+00	3.469e+00	-2.420e+00
1.831353e+01	2.916e+00	4.254e+00	-2.651e+00
1.832199e+01	2.378e+00	4.919e+00	-3.070e+00
1.833045e+01	2.131e+00	5.645e+00	-3.347e+00
1.833890e+01	1.780e+00	6.228e+00	-3.429e+00
1.834736e+01	1.540e+00	6.527e+00	-3.571e+00
1.835582e+01	1.294e+00	6.901e+00	-3.526e+00
1.836427e+01	8.824e-01	7.267e+00	-3.295e+00
1.837273e+01	4.861e-01	7.536e+00	-3.085e+00
1.838119e+01	-6.718e-02	7.895e+00	-2.756e+00
1.838965e+01	-3.962e-01	8.344e+00	-2.502e+00
1.839810e+01	-8.672e-01	8.538e+00	-2.382e+00
1.840656e+01	-1.428e+00	8.815e+00	-2.195e+00
1.841502e+01	-1.376e+00	8.919e+00	-2.113e+00
1.842347e+01	-1.376e+00	9.114e+00	-2.165e+00
1.843193e+01	-1.563e+00	9.398e+00	-2.121e+00
1.844039e+01	-1.473e+00	9.592e+00	-2.210e+00
1.844884e+01	-1.406e+00	9.682e+00	-2.345e+00
1.845730e+01	-1.615e+00	9.906e+00	-2.345e+00
1.846576e+01	-1.630e+00	1.022e+01	-2.427e+00
1.847422e+01	-1.735e+00	1.056e+01	-2.450e+00
1.848267e+01	-1.862e+00	1.083e+01	-2.554e+00
1.849113e+01	-1.936e+00	1.128e+01	-2.779e+00
1.849959e+01	-2.497e+00	1.150e+01	-2.816e+00
1.850773e+01	-2.550e+00	1.163e+01	-3.055e+00
1.851586e+01	-2.998e+00	1.194e+01	-3.309e+00
1.852400e+01	-3.484e+00	1.216e+01	-3.571e+00
1.853214e+01	-4.067e+00	1.238e+01	-3.676e+00
1.854027e+01	-4.583e+00	1.266e+01	-3.810e+00
1.854841e+01	-5.436e+00	1.329e+01	-3.938e+00
1.855655e+01	-6.415e+00	1.399e+01	-4.050e+00
1.856469e+01	-7.320e+00	1.483e+01	-4.349e+00
1.857282e+01	-8.210e+00	1.587e+01	-4.506e+00
1.858096e+01	-8.800e+00	1.679e+01	-4.820e+00
1.858910e+01	-9.391e+00	1.763e+01	-5.119e+00
1.859724e+01	-1.002e+01	1.839e+01	-5.306e+00
1.860537e+01	-1.050e+01	1.877e+01	-5.381e+00
1.861351e+01	-1.030e+01	1.875e+01	-5.493e+00
1.862165e+01	-9.989e+00	1.867e+01	-5.455e+00
1.862978e+01	-9.884e+00	1.858e+01	-5.209e+00
1.863792e+01	-9.346e+00	1.841e+01	-4.999e+00
1.864606e+01	-8.815e+00	1.812e+01	-4.700e+00
1.865420e+01	-8.322e+00	1.780e+01	-4.394e+00
1.866233e+01	-7.791e+00	1.719e+01	-4.102e+00
1.867047e+01	-7.357e+00	1.655e+01	-3.773e+00
1.867861e+01	-6.968e+00	1.587e+01	-3.549e+00
1.868674e+01	-6.490e+00	1.513e+01	-3.489e+00
1.869488e+01	-6.400e+00	1.433e+01	-3.250e+00
1.870302e+01	-5.989e+00	1.354e+01	-3.100e+00
1.871154e+01	-5.772e+00	1.282e+01	-3.018e+00
1.872007e+01	-5.630e+00	1.198e+01	-2.891e+00
1.872859e+01	-5.308e+00	1.110e+01	-2.764e+00
1.873712e+01	-5.099e+00	1.045e+01	-2.547e+00
1.874564e+01	-4.778e+00	9.899e+00	-2.270e+00
1.875417e+01	-4.606e+00	9.450e+00	-2.061e+00
1.876269e+01	-4.060e+00	9.091e+00	-2.068e+00
1.877122e+01	-3.604e+00	8.613e+00	-2.008e+00
1.877974e+01	-3.350e+00	7.977e+00	-2.046e+00
1.878826e+01	-2.976e+00	7.424e+00	-2.068e+00
1.879679e+01	-2.684e+00	6.953e+00	-2.031e+00
1.880531e+01	-2.086e+00	6.445e+00	-2.001e+00
1.881384e+01	-1.847e+00	5.974e+00	-1.829e+00
1.882236e+01	-1.398e+00	5.488e+00	-1.829e+00
1.883089e+01	-1.129e+00	4.904e+00	-1.799e+00
1.883941e+01	-7.999e-01	4.261e+00	-1.874e+00
1.884794e+01	-5.233e-01	3.686e+00	-1.934e+00
1.885646e+01	-8.962e-02	3.102e+00	-2.016e+00
1.886499e+01	2.917e-01	2.295e+00	-1.971e+00
1.887351e+01	2.244e-01	1.181e+00	-1.754e+00
1.888203e+01	2.917e-01	-2.173e-01	-1.515e+00
1.889056e+01	3.590e-01	-2.109e+00	-1.231e+00
1.889908e+01	-8.962e-02	-4.995e+00	-7.299e-01
1.890761e+01	-4.485e-01	-9.384e+00	-3.860e-01
1.891567e+01	-1.293e+00	-1.492e+01	-2.215e-01
1.892374e+01	-2.011e+00	-2.071e+01	6.683e-01
1.893180e+01	-2.736e+00	-2.624e+01	2.560e+00
1.893986e+01	-3.394e+00	-3.140e+01	4.392e+00
1.894793e+01	-4.142e+00	-3.623e+01	5.169e+00
1.895599e+01	-4.778e+00	-4.049e+01	5.528e+00
1.896406e+01	-5.107e+00	-4.443e+01	6.224e+00
1.897212e+01	-5.166e+00	-4.820e+01	7.143e+00
1.898018e+01	-5.294e+00	-5.186e+01	7.263e+00
1.898825e+01	-5.570e+00	-5.537e+01	6.553e+00
1.899631e+01	-6.101e+00	-5.861e+01	6.171e+00
1.900438e+01	-6.415e+00	-6.096e+01	6.642e+00
1.901244e+01	-6.774e+00	-6.276e+01	7.338e+00
1.902050e+01	-6.617e+00	-6.418e+01	7.472e+00
1.902857e+01	-6.766e+00	-6.517e+01	7.315e+00
1.903663e+01	-6.707e+00	-6.552e+01	7.255e+00
1.904470e+01	-6.647e+00	-6.494e+01	7.562e+00
1.905276e+01	-6.131e+00	-6.355e+01	7.577e+00
1.906082e+01	-5.383e+00	-6.155e+01	7.083e+00
1.906889e+01	-4.553e+00	-5.946e+01	6.418e+00
1.907695e+01	-3.596e+00	-5.691e+01	5.708e+00
1.908502e+01	-2.594e+00	-5.428e+01	4.541e+00
1.909308e+01	-1.989e+00	-5.128e+01	3.427e+00
1.910114e+01	-1.159e+00	-4.769e+01	2.433e+00
1.910921e+01	-6.952e-01	-4.387e+01	1.745e+00
1.911733e+01	-2.915e-01	-3.993e+01	9.225e-01
1.912544e+01	-8.214e-02	-3.596e+01	-1.962e-02
1.913356e+01	1.721e-01	-3.229e+01	-1.059e+00
1.914168e+01	1.197e-01	-2.882e+01	-2.210e+00
1.914980e+01	3.889e-01	-2.543e+01	-3.384e+00
1.915792e+01	4.487e-01	-2.243e+01	-4.207e+00
1.916604e+01	3.216e-01	-1.967e+01	-5.037e+00
1.917416e+01	1.721e-01	-1.719e+01	-5.754e+00
1.918228e+01	-5.971e-02	-1.500e+01	-6.039e+00
1.919040e+01	-3.728e-02	-1.295e+01	-5.837e+00
1.919852e+01	1.048e-01	-1.093e+01	-5.523e+00
1.920663e+01	-2.980e-02	-9.220e+00	-5.149e+00
1.921475e+01	-2.018e-01	-7.881e+00	-4.678e+00
1.922287e+01	-6.718e-02	-6.730e+00	-4.416e+00
1.923099e+01	-2.167e-01	-5.668e+00	-4.117e+00
1.923911e+01	-2.765e-01	-4.786e+00	-3.541e+00
1.924723e+01	-6.718e-02	-3.903e+00	-3.063e+00
1.925535e+01	1.571e-01	-2.917e+00	-2.599e+00
1.926347e+01	1.272e-01	-2.109e+00	-2.068e+00
1.927159e+01	4.188e-01	-1.212e+00	-1.769e+00
1.927971e+01	8.375e-01	-6.435e-01	-1.612e+00
1.928782e+01	8.151e-01	-3.042e-02	-1.508e+00
1.929594e+01	5.684e-01	4.406e-01	-1.433e+00
1.930406e+01	7.179e-01	6.799e-01	-1.567e+00
1.931218e+01	9.347e-01	9.640e-01	-1.732e+00
1.932063e+01	8.749e-01	1.076e+00	-1.792e+00
1.932909e+01	9.721e-01	1.203e+00	-1.754e+00
1.933754e+01	9.497e-01	1.308e+00	-1.590e+00
1.934599e+01	1.047e+00	1.547e+00	-1.395e+00
1.935445e+01	7.104e-01	1.899e+00	-1.223e+00
1.936290e+01	7.478e-01	2.205e+00	-1.074e+00
1.937136e+01	5.011e-01	2.422e+00	-8.570e-01
1.937981e+01	4.263e-01	2.758e+00	-7.374e-01
1.938826e+01	1.870e-01	3.162e+00	-6.925e-01
1.939672e+01	2.394e-01	3.581e+00	-8.122e-01
1.940517e+01	8.983e-02	3.955e+00	-8.570e-01
1.941362e+01	9.731e-02	4.314e+00	-1.029e+00
1.942207e+01	2.917e-01	4.471e+00	-1.418e+00
1.943053e+01	2.693e-01	4.650e+00	-1.784e+00
1.943898e+01	1.347e-01	4.897e+00	-1.986e+00
1.944743e+01	4.562e-01	4.934e+00	-2.308e+00
1.945589e+01	4.861e-01	5.129e+00	-2.420e+00
1.946434e+01	3.216e-01	5.577e+00	-2.502e+00
1.947280e+01	4.562e-01	5.936e+00	-2.427e+00
1.948125e+01	5.833e-01	6.131e+00	-2.397e+00
1.948970e+01	5.833e-01	6.183e+00	-2.592e+00
1.949816e+01	6.506e-01	6.213e+00	-2.674e+00
1.950661e+01	8.525e-01	6.355e+00	-2.719e+00
1.951506e+01	7.927e-01	6.407e+00	-2.681e+00
1.952320e+01	7.478e-01	6.489e+00	-2.666e+00
1.953133e+01	8.525e-01	6.632e+00	-2.741e+00
1.953947e+01	1.069e+00	6.684e+00	-2.883e+00
1.954761e+01	1.107e+00	6.818e+00	-2.891e+00
1.955574e+01	1.204e+00	6.953e+00	-2.876e+00
1.956388e+01	1.338e+00	7.095e+00	-2.704e+00
1.957201e+01	1.092e+00	7.222e+00	-2.532e+00
1.958015e+01	1.189e+00	7.140e+00	-2.577e+00
1.958829e+01	1.152e+00	7.207e+00	-2.554e+00
1.959642e+01	9.272e-01	7.177e+00	-2.450e+00
1.960456e+01	9.272e-01	6.998e+00	-2.532e+00
1.961269e+01	1.122e+00	6.871e+00	-2.532e+00
1.962083e+01	1.353e+00	6.729e+00	-2.629e+00
1.962897e+01	1.466e+00	6.811e+00	-2.547e+00
1.963710e+01	1.473e+00	6.916e+00	-2.569e+00
1.964524e+01	1.346e+00	7.118e+00	-2.465e+00
1.965337e+01	1.234e+00	7.387e+00	-2.330e+00
1.966151e+01	1.436e+00	7.499e+00	-2.352e+00
1.966965e+01	1.533e+00	7.536e+00	-2.427e+00
1.967778e+01	1.570e+00	7.559e+00	-2.382e+00
1.968592e+01	1.555e+00	7.536e+00	-2.300e+00
1.969405e+01	1.653e+00	7.559e+00	-2.151e+00
1.970219e+01	1.645e+00	7.611e+00	-2.061e+00
1.971033e+01	1.600e+00	7.708e+00	-1.986e+00
1.971846e+01	1.608e+00	7.873e+00	-1.829e+00
1.972659e+01	1.495e+00	8.142e+00	-1.777e+00
1.973471e+01	1.294e+00	8.396e+00	-1.694e+00
1.974283e+01	1.503e+00	8.508e+00	-1.724e+00
1.975096e+01	1.660e+00	8.613e+00	-1.799e+00
1.975908e+01	1.735e+00	8.688e+00	-1.874e+00
1.976720e+01	1.907e+00	8.598e+00	-1.949e+00
1.977533e+01	1.914e+00	8.493e+00	-2.076e+00
1.978345e+01	1.839e+00	8.142e+00	-2.031e+00
1.979158e+01	1.937e+00	7.761e+00	-2.008e+00
1.979970e+01	1.705e+00	7.506e+00	-2.046e+00
1.980782e+01	1.623e+00	7.222e+00	-1.911e+00
1.981595e+01	1.368e+00	7.155e+00	-1.687e+00
1.982407e+01	9.048e-01	7.095e+00	-1.440e+00
1.983219e+01	9.721e-01	6.938e+00	-1.373e+00
1.984032e+01	7.478e-01	6.684e+00	-1.380e+00
1.984844e+01	6.581e-01	6.654e+00	-1.455e+00
1.985657e+01	5.908e-01	6.789e+00	-1.530e+00
1.986469e+01	4.786e-01	6.766e+00	-1.470e+00
1.987281e+01	6.656e-01	6.893e+00	-1.560e+00
1.988094e+01	7.029e-01	6.938e+00	-1.582e+00
1.988906e+01	7.254e-01	6.953e+00	-1.657e+00
1.989719e+01	8.001e-01	6.886e+00	-1.762e+00
1.990531e+01	6.057e-01	6.661e+00	-1.739e+00
1.991343e+01	6.207e-01	6.467e+00	-1.792e+00
1.992156e+01	4.412e-01	6.332e+00	-2.053e+00
1.993001e+01	4.637e-01	6.018e+00	-2.442e+00
1.993846e+01	4.412e-01	5.884e+00	-2.607e+00
1.994692e+01	3.665e-01	5.831e+00	-2.622e+00
1.995537e+01	4.637e-01	6.011e+00	-2.644e+00
1.996382e+01	7.104e-01	6.228e+00	-2.420e+00
1.997228e+01	7.029e-01	6.617e+00	-2.008e+00
1.998073e+01	5.684e-01	7.073e+00	-1.732e+00
1.998918e+01	5.833e-01	7.461e+00	-1.567e+00
1.999764e+01	5.085e-01	8.000e+00	-1.485e+00
2.000609e+01	5.534e-01	8.374e+00	-1.597e+00
2.001454e+01	5.684e-01	8.703e+00	-1.679e+00
2.002300e+01	5.609e-01	9.278e+00	-1.919e+00
2.003145e+01	8.899e-01	9.585e+00	-2.203e+00
2.003990e+01	1.152e+00	1.003e+01	-2.375e+00
2.004836e+01	1.167e+00	1.053e+01	-2.554e+00
2.005681e+01	1.181e+00	1.123e+01	-2.584e+00
2.006526e+01	1.249e+00	1.210e+01	-2.809e+00
2.007372e+01	1.316e+00	1.273e+01	-2.988e+00
2.008217e+01	1.107e+00	1.347e+01	-3.093e+00
2.009062e+01	9.347e-01	1.393e+01	-3.362e+00
2.009908e+01	5.758e-01	1.456e+01	-3.452e+00
2.010753e+01	2.095e-01	1.511e+01	-3.444e+00
2.011598e+01	1.646e-01	1.578e+01	-3.541e+00
2.012444e+01	-2.980e-02	1.684e+01	-3.579e+00
2.013257e+01	-5.223e-02	1.848e+01	-3.810e+00
2.014071e+01	8.235e-02	2.090e+01	-4.087e+00
2.014885e+01	2.254e-02	2.419e+01	-4.244e+00
2.015699e+01	2.244e-01	2.790e+01	-4.685e+00
2.016512e+01	7.104e-01	3.089e+01	-5.291e+00
2.017326e+01	9.048e-01	3.290e+01	-6.009e+00
2.018140e+01	1.017e+00	3.381e+01	-6.966e+00
2.018953e+01	7.927e-01	3.362e+01	-8.169e+00
2.019767e+01	6.057e-01	3.270e+01	-9.126e+00
2.020581e+01	3.067e-01	3.181e+01	-9.022e+00
2.021395e+01	1.075e-04	3.090e+01	-8.020e+00
2.022208e+01	-4.410e-01	3.009e+01	-6.891e+00
2.023019e+01	-8.672e-01	2.911e+01	-5.754e+00
2.023832e+01	-8.373e-01	2.806e+01	-4.573e+00
2.024646e+01	-9.270e-01	2.671e+01	-3.481e+00
2.025460e+01	-9.719e-01	2.532e+01	-2.823e+00
2.026274e+01	-8.672e-01	2.371e+01	-2.397e+00
2.027087e+01	-7.850e-01	2.185e+01	-1.956e+00
2.027901e+01	-6.354e-01	1.999e+01	-1.642e+00
2.028715e+01	-3.812e-01	1.831e+01	-1.418e+00
2.029528e+01	-3.139e-01	1.682e+01	-1.089e+00
2.030342e+01	-2.616e-01	1.552e+01	-7.972e-01
2.031156e+01	1.506e-02	1.444e+01	-7.000e-01
2.031970e+01	1.422e-01	1.335e+01	-6.477e-01
2.032783e+01	1.272e-01	1.231e+01	-6.477e-01
2.033628e+01	3.366e-01	1.121e+01	-5.131e-01
2.034473e+01	4.637e-01	1.031e+01	-5.280e-01
2.035318e+01	4.637e-01	9.585e+00	-5.953e-01
2.036163e+01	3.366e-01	8.777e+00	-6.552e-01
2.037008e+01	1.646e-01	8.075e+00	-5.804e-01
2.037853e+01	1.422e-01	7.446e+00	-4.533e-01
2.038698e+01	2.095e-01	6.923e+00	-5.804e-01
2.039543e+01	2.394e-01	6.489e+00	-5.953e-01
2.040388e+01	1.496e-01	6.235e+00	-5.804e-01
2.041233e+01	3.749e-02	5.974e+00	-4.084e-01
2.042078e+01	7.488e-02	5.712e+00	-4.907e-01
2.042923e+01	1.272e-01	5.301e+00	-5.505e-01
2.043768e+01	3.440e-01	5.039e+00	-6.552e-01
2.044613e+01	4.263e-01	4.845e+00	-7.224e-01
2.045458e+01	7.104e-01	4.643e+00	-8.047e-01
2.046303e+01	8.226e-01	4.471e+00	-1.029e+00
2.047148e+01	9.945e-01	4.127e+00	-1.238e+00
2.047993e+01	1.069e+00	3.850e+00	-1.485e+00
2.048838e+01	1.211e+00	3.678e+00	-1.672e+00
2.049683e+01	1.167e+00	3.506e+00	-1.739e+00
2.050528e+01	8.899e-01	3.454e+00	-1.612e+00
2.051372e+01	6.955e-01	3.379e+00	-1.530e+00
2.052217e+01	5.983e-01	3.357e+00	-1.567e+00
2.053062e+01	4.936e-01	3.431e+00	-1.552e+00
2.053876e+01	2.394e-01	3.745e+00	-1.508e+00
2.054690e+01	3.141e-01	3.932e+00	-1.485e+00
2.055504e+01	3.291e-01	4.142e+00	-1.418e+00
2.056317e+01	1.870e-01	4.456e+00	-1.358e+00
2.057131e+01	3.366e-01	4.770e+00	-1.448e+00
2.057945e+01	4.712e-01	5.166e+00	-1.612e+00
2.058758e+01	5.160e-01	5.390e+00	-1.799e+00
2.059572e+01	4.487e-01	5.458e+00	-1.971e+00
2.060386e+01	3.366e-01	5.488e+00	-2.218e+00
2.061200e+01	2.768e-01	5.316e+00	-2.285e+00
2.062013e+01	3.440e-01	5.375e+00	-2.248e+00
2.062827e+01	1.721e-01	5.420e+00	-2.113e+00
2.063641e+01	2.169e-01	5.390e+00	-1.971e+00
2.064454e+01	-9.709e-02	5.540e+00	-1.784e+00
2.065268e+01	5.245e-02	5.615e+00	-1.777e+00
2.066082e+01	7.488e-02	5.734e+00	-1.822e+00
2.066896e+01	6.740e-02	5.854e+00	-1.769e+00
2.067709e+01	1.796e-01	6.033e+00	-1.919e+00
2.068523e+01	4.039e-01	6.280e+00	-2.053e+00
2.069337e+01	5.310e-01	6.385e+00	-2.136e+00
2.070151e+01	5.310e-01	6.572e+00	-2.315e+00
2.070964e+01	4.562e-01	6.796e+00	-2.300e+00
2.071778e+01	-3.728e-02	6.781e+00	-2.233e+00
2.072592e+01	1.506e-02	6.751e+00	-2.337e+00
2.073405e+01	-6.718e-02	6.744e+00	-2.323e+00
2.074218e+01	-1.345e-01	6.661e+00	-2.195e+00
2.075030e+01	-1.569e-01	6.594e+00	-2.151e+00
2.075842e+01	-2.616e-01	6.632e+00	-2.180e+00
2.076655e+01	-2.466e-01	6.512e+00	-2.106e+00
2.077467e+01	-3.887e-01	6.273e+00	-1.994e+00
2.078280e+01	-6.653e-01	6.190e+00	-1.986e+00
2.079092e+01	-5.083e-01	5.996e+00	-1.979e+00
2.079904e+01	-3.588e-01	5.996e+00	-1.851e+00
2.080717e+01	-3.064e-01	5.951e+00	-1.747e+00
2.081529e+01	-3.364e-01	5.966e+00	-1.732e+00
2.082342e+01	-2.765e-01	5.802e+00	-1.829e+00
2.083154e+01	-2.317e-01	5.794e+00	-1.837e+00
2.083966e+01	-2.092e-01	5.734e+00	-1.837e+00
2.084779e+01	-3.064e-01	5.757e+00	-1.784e+00
2.085591e+01	-4.709e-01	5.510e+00	-1.829e+00
2.086403e+01	-5.980e-01	5.458e+00	-1.837e+00
2.087216e+01	-5.532e-01	5.360e+00	-1.956e+00
2.088028e+01	-6.130e-01	5.174e+00	-1.994e+00
2.088840e+01	-9.495e-01	5.084e+00	-1.762e+00
2.089653e+01	-9.719e-01	4.927e+00	-1.582e+00
2.090465e+01	-9.868e-01	4.755e+00	-1.478e+00
2.091278e+01	-8.747e-01	4.508e+00	-1.508e+00
2.092090e+01	-5.607e-01	4.426e+00	-1.724e+00
2.092902e+01	-1.569e-01	4.127e+00	-2.083e+00
2.093715e+01	-2.242e-01	3.970e+00	-2.188e+00
2.094562e+01	-1.345e-01	3.940e+00	-2.113e+00
2.095410e+01	5.245e-02	4.044e+00	-1.934e+00
2.096258e+01	7.584e-03	4.097e+00	-1.724e+00
2.097106e+01	1.272e-01	4.157e+00	-1.627e+00
2.097954e+01	2.020e-01	4.127e+00	-1.433e+00
2.098801e+01	1.048e-01	4.172e+00	-1.246e+00
2.099649e+01	-2.980e-02	4.314e+00	-1.081e+00
2.100497e+01	-2.317e-01	4.306e+00	-9.841e-01
2.101345e+01	-2.915e-01	4.351e+00	-1.036e+00
2.102192e+01	-2.990e-01	4.418e+00	-1.044e+00
2.103040e+01	-2.691e-01	4.523e+00	-1.111e+00
2.103888e+01	-1.943e-01	4.590e+00	-1.238e+00
2.104736e+01	-3.364e-01	4.583e+00	-1.306e+00
2.105583e+01	-4.261e-01	4.613e+00	-1.552e+00
2.106431e+01	-6.205e-01	4.680e+00	-1.575e+00
2.107279e+01	-6.429e-01	4.785e+00	-1.627e+00
2.108127e+01	-7.476e-01	4.695e+00	-1.807e+00
2.108974e+01	-9.345e-01	4.658e+00	-1.934e+00
2.109822e+01	-1.092e+00	4.613e+00	-1.934e+00
2.110670e+01	-9.719e-01	4.598e+00	-2.068e+00
2.111518e+01	-9.644e-01	4.717e+00	-2.061e+00
2.112365e+01	-9.868e-01	4.867e+00	-2.023e+00
2.113213e+01	-8.149e-01	4.949e+00	-2.008e+00
2.114061e+01	-6.354e-01	5.099e+00	-1.859e+00
2.114878e+01	-4.261e-01	5.360e+00	-1.822e+00
2.115696e+01	-2.541e-01	5.480e+00	-1.717e+00
2.116513e+01	-1.046e-01	5.861e+00	-1.605e+00
2.117331e+01	8.235e-02	6.228e+00	-1.500e+00
2.118148e+01	-4.475e-02	6.639e+00	-1.448e+00
2.118966e+01	6.740e-02	6.953e+00	-1.500e+00
2.119783e+01	-4.475e-02	7.245e+00	-1.650e+00
2.120601e+01	2.254e-02	7.461e+00	-1.837e+00
2.121418e+01	-1.644e-01	7.618e+00	-1.919e+00
2.122236e+01	-1.868e-01	7.618e+00	-2.061e+00
2.123053e+01	-2.691e-01	7.768e+00	-2.053e+00
2.123871e+01	-6.429e-01	7.805e+00	-1.919e+00
2.124688e+01	-6.579e-01	7.805e+00	-1.627e+00
2.125506e+01	-5.831e-01	7.925e+00	-1.388e+00
2.126323e+01	-7.551e-01	8.007e+00	-1.380e+00
2.127141e+01	-8.822e-01	7.835e+00	-1.515e+00
2.127958e+01	-1.099e+00	7.686e+00	-1.575e+00
2.128768e+01	-1.017e+00	7.559e+00	-1.822e+00
2.129585e+01	-9.495e-01	7.357e+00	-1.971e+00
2.130403e+01	-1.002e+00	7.155e+00	-1.971e+00
2.131220e+01	-8.448e-01	6.886e+00	-2.106e+00
2.132038e+01	-8.298e-01	6.415e+00	-2.128e+00
2.132855e+01	-7.625e-01	5.891e+00	-1.829e+00
2.133673e+01	-6.280e-01	5.667e+00	-1.485e+00
2.134490e+01	-4.261e-01	5.383e+00	-1.134e+00
2.135304e+01	-5.457e-01	5.278e+00	-7.897e-01
2.136118e+01	-7.775e-01	5.211e+00	-4.981e-01
2.136932e+01	-8.149e-01	5.278e+00	-3.187e-01
2.137746e+01	-8.747e-01	5.286e+00	-8.691e-02
2.138560e+01	-1.263e+00	5.316e+00	2.047e-01
2.139374e+01	-1.391e+00	5.375e+00	3.094e-01
2.140188e+01	-1.421e+00	5.375e+00	2.645e-01
2.141002e+01	-1.383e+00	5.390e+00	1.449e-01
2.141816e+01	-1.278e+00	5.443e+00	1.374e-01
2.142630e+01	-1.002e+00	5.428e+00	6.263e-02
2.143444e+01	-1.062e+00	5.121e+00	-4.205e-02
2.144258e+01	-1.009e+00	4.373e+00	-2.664e-01
2.145072e+01	-6.205e-01	3.491e+00	-7.748e-01
2.145886e+01	-7.177e-01	2.601e+00	-9.692e-01
2.146700e+01	-7.177e-01	1.839e+00	-1.029e+00
2.147514e+01	-1.106e+00	1.069e+00	-8.944e-01
2.148328e+01	-1.413e+00	6.201e-01	-7.972e-01
2.149141e+01	-1.712e+00	3.135e-01	-8.122e-01
2.149956e+01	-2.078e+00	1.341e-01	-9.094e-01
2.150769e+01	-2.250e+00	-3.071e-01	-9.393e-01
2.151583e+01	-2.258e+00	-7.781e-01	-1.208e+00
2.152397e+01	-2.535e+00	-1.234e+00	-1.672e+00
2.153211e+01	-2.452e+00	-1.698e+00	-2.308e+00
2.154025e+01	-2.415e+00	-1.847e+00	-2.689e+00
2.154839e+01	-2.348e+00	-2.004e+00	-2.906e+00
2.155676e+01	-2.295e+00	-2.057e+00	-2.980e+00
2.156513e+01	-2.310e+00	-2.072e+00	-3.018e+00
2.157351e+01	-2.019e+00	-2.034e+00	-2.958e+00
2.158188e+01	-1.787e+00	-1.907e+00	-3.085e+00
2.159025e+01	-1.092e+00	-1.877e+00	-3.481e+00
2.159862e+01	-6.354e-01	-1.930e+00	-3.668e+00
2.160699e+01	-1.270e-01	-2.034e+00	-3.713e+00
2.161536e+01	7.852e-01	-2.318e+00	-4.012e+00
2.162373e+01	1.481e+00	-2.528e+00	-4.334e+00
2.163210e+01	1.877e+00	-2.632e+00	-4.341e+00
2.164047e+01	2.333e+00	-2.460e+00	-4.237e+00
2.164884e+01	2.490e+00	-2.012e+00	-3.952e+00
2.165721e+01	2.752e+00	-1.623e+00	-3.564e+00
2.166558e+01	2.782e+00	-1.219e+00	-3.123e+00
2.167395e+01	2.819e+00	-7.931e-01	-2.794e+00
2.168232e+01	2.654e+00	-4.865e-01	-2.472e+00
2.169070e+01	2.281e+00	-2.472e-01	-2.151e+00
2.169907e+01	1.847e+00	-5.100e-04	-1.866e+00
2.170744e+01	1.810e+00	8.174e-02	-1.754e+00
2.171581e+01	1.211e+00	3.509e-01	-1.448e+00
2.172418e+01	7.777e-01	5.378e-01	-1.268e+00
2.173255e+01	5.459e-01	5.004e-01	-1.193e+00
2.174092e+01	-2.232e-02	6.201e-01	-1.066e+00
2.174929e+01	-1.569e-01	5.827e-01	-1.164e+00
2.175743e+01	-4.934e-01	3.285e-01	-1.149e+00
2.176556e+01	-8.149e-01	3.687e-02	-1.074e+00
2.177370e+01	-8.896e-01	4.435e-02	-9.393e-01
2.178183e+01	-9.495e-01	1.341e-01	-8.944e-01
2.178997e+01	-1.211e+00	7.426e-02	-8.496e-01
2.179811e+01	-1.630e+00	-7.987e-03	-9.243e-01
2.180624e+01	-2.056e+00	1.266e-01	-9.916e-01
2.181438e+01	-2.363e+00	3.360e-01	-1.007e+00
2.182251e+01	-2.617e+00	6.276e-01	-1.029e+00
