Time	Gaze X	Gaze Y	Left Pupil	Right Pupil
70.679681	0.528888355	0.465730604	2.735388756	
70.699775	0.528806917	0.465264776	2.737033367	
70.719754	0.528780736	0.46508675	2.736926556	
70.739848	0.529338672	0.465295747	2.743141174	
70.759827	0.529240747	0.46518667	2.7427001	
70.77992	0.528768842	0.464883039	2.749589443	
70.799899	0.527131915	0.467457666	2.749675035	
70.819993	0.545589253	0.522203795	2.750888348	3.149615765
70.839972	0.539432412	0.462430045	2.751699209	3.171707153
70.860066	0.518391438	0.472996066	2.753590822	
70.880044	0.518653537	0.472748713	2.754360676	
70.900138	0.518834194	0.472927381	2.753609657	
70.920117	0.518334079	0.492291124	2.753028393	2.984158039
70.940211	0.510717126	0.509434377	2.752480268	2.910687685
70.960189	0.508032128	0.515369944	2.764151573	2.882433176
70.980283	0.507633474	0.516456197	2.767838478	2.881462097
71.000262	0.507518862	0.516685026	2.77200222	2.881724358
71.020355	0.50708665	0.515596283	2.805680513	2.88740468
71.040334	0.498238858	0.483087942	2.817289114	
71.060428	0.507597874	0.515259219	2.817928076	2.890992641
71.080407	0.507534034	0.515118429	2.800887346	2.894835472
71.1005	0.507302315	0.514680517	2.833417416	2.898981333
71.12048	0.507317068	0.514381925	2.82466197	2.905687332
71.140573	0.499791514	0.484120332	2.829586744	
71.160552	0.499721634	0.48436447	2.823807955	
71.180646	0.499425509	0.484869987	2.816494703	
71.200624	0.499552089	0.485681883	2.803990126	
71.220718	0.502506044	0.486298931	2.788357735	
71.240697	0.502204551	0.486708961	2.778289318	
71.26079	0.50174176	0.487317506	2.770045757	
71.280769	0.499656846	0.486667117	2.762055159	
71.300863	0.500186062	0.48705601	2.761913776	
71.320842	0.50048017	0.487299141	2.761838675	
71.340935	0.501086204	0.487675521	2.761180639	
71.360914	0.501375866	0.488840471	2.761075258	
71.381008	0.500125178	0.48728528	2.7823627	
71.400987	0.499796469	0.486715523	2.787183523	
71.42108	0.500483724	0.48709223	2.786835432	
71.441059	0.501337479	0.487588637	2.788128138	
71.461153	0.502050077	0.487393539	2.793943405	
71.481132	0.50308841	0.487955201	2.795826197	
71.501225	0.533954443	0.563623742	2.799772263	3.183892727
71.521204	0.543875469	0.575797022	2.806217194	3.262023926
71.541298	0.476015101	0.505675917	2.811964989	3.296896219
71.561277	0.476663355	0.50567608	2.816453218	3.313983917
71.58137	0.471383133	0.506543552	2.820792675	
71.601349	0.469436211	0.506879102	2.814842701	
71.621443	0.469399029	0.507715584	2.805598974	
71.641422	0.46996683	0.508275025	2.801255703	
71.661516	0.47042491	0.508738198	2.802149057	
71.681494	0.473224191	0.51368116	2.79669714	
71.701588	0.470933864	0.51274997	2.805544615	
71.721566	0	0	2.776178598	3.319044352
71.74166	0.442093159	0.527080142	2.756459713	
71.761639	0.4393683	0.530659308	2.733191013	3.332776308
71.781733	0.438324974	0.531875069	2.722064495	3.336057186
71.801712	0.438291037	0.533070236	2.72097373	3.333950996
71.821805	0.438948211	0.53371091	2.720601082	3.334285975
71.841784	0.610249801	0.686390269	0.989135061	
71.861878	0.610534166	0.686533414	0.989089195	
71.881857	0.610894786	0.686897383	0.989006225	
71.90195	0.611356253	0.687483794	0.988883861	
71.921929	0.611663032	0.688620849	0.98870817	
71.942023	0.611976547	0.689184169	0.98860298	
71.962002	0.612521924	0.689794943	0.988465542	
71.982095	0.614607853	0.691246022	0.988044035	
72.002074	0.616178874	0.691855258	0.98777947	
72.022168	0.615794434	0.692377807	2.807899952	3.295369148
72.042147	0.615096392	0.692910319	2.834908724	3.298092604
72.062241	0.614437876	0.693387317	2.843476534	3.29786396
72.082219	0.454455468	0.539419521	2.822921991	
72.102313	0.617631186	0.675972556	2.749013424	3.311089039
72.122292	0.415897084	0.329374155	2.839950562	
72.142386	0.622059161	0.638882496	2.849238873	3.303025961
72.162364	0.621886357	0.623853804	2.839731693	3.287887335
72.182458	0.62115417	0.62003537	2.809721231	3.272775888
72.202437	0	0	2.790703535	3.027677774
72.222531	0	0	2.775649786	2.929729223
72.242509	0.460179	0.463007525	2.764463425	
72.262603	0.46143971	0.461822547	2.777491808	
72.282582	0.46188283	0.462053159	2.770680189	
72.302676	0.591146698	0.500786385	0.998127974	
72.322654	0.573713812	0.440839453	0.993588415	
72.342748	0.57704822	0.368401598	2.74018836	2.778739691
72.362727	0.410552299	0.212172854	2.616014481	
72.382822	0.441706163	0.145929923	2.465813875	
72.4028	0	0	2.538334608	2.887298822
72.422893	0.399182488	0.133385197	2.64470005	
72.442872	0.397427544	0.152478672	2.680599928	2.914816856
72.462966	0.399249861	0.172164825	2.690790415	2.926582098
72.482945	0.403676707	0.193853287	2.728970051	2.937790871
72.503038	0.405561539	0.207028923	2.730458975	
72.523017	0.414012008	0.235832269	2.649934292	
72.543111	0.413032365	0.221261977	2.685932875	
72.56309	0.414186709	0.233632268	2.701777458	
72.583183	0.489913043	0.277356719	2.707761288	2.829789639
72.603162				
72.623256	0.577169393	0.277918367	0.962264984	
72.643235	0.560336929	0.328561347	2.576660395	3.04343915
72.663329	0.523349568	0.178600666	2.566262722	2.936592102
72.683307	0.576283042	0.267667296	2.617211103	2.849126577
72.7034	0.49172043	0.272228961	2.732965946	2.898052454
72.723379	0.495611105	0.387465406	2.730007172	2.953360796
72.743473	0.465608534	0.409935147	2.71037364	
72.763452	0.479305993	0.431919185	2.769197464	
72.783545	0.473443382	0.45789141	2.714073896	
72.803525	0.470228212	0.465932653	2.669487715	
72.823618	0.493838369	0.409652799	2.676588058	2.734627485
72.843597	0.483912657	0.406336121	2.678964853	2.843484402
72.863691	0.454035656	0.469666843	2.671149254	
72.883669	0.481873043	0.417664683	2.665549755	2.829092503
72.903762	0.472126166	0.453547154	2.730444193	
72.923742	0.482253434	0.355580325	2.766762018	2.993870974
72.943835				
72.963814				
72.983907				
73.003886	0.490236308	0.247887499	0.946584135	
73.02398	0.496188131	0.342460922	2.832680225	3.130146742
73.043959	0.46359383	0.431475644	2.770515919	
73.064053				
73.084032	0.57225304	0.460907066	0.99640709	
73.104125	0	0	2.626335144	2.945344687
73.124104	0.479585593	0.250229584	2.536265373	
73.144198	0.485873086	0.227429717	2.499769449	3.097146988
73.164177	0.476606702	0.263916353	2.552131414	3.017376423
73.18427	0.467274198	0.303757936	2.612310886	3.044911146
73.204249	0.4606604	0.336894315	2.650712729	3.073920727
73.224343	0.5126961	0.487609028	2.730912447	3.090675354
73.244322	0.57915972	0.566543739	2.661237717	3.104018927
73.264415	0.589154863	0.571709868	2.698028803	3.110083103
73.284394	0.593155978	0.575816446	2.611034632	3.127641678
73.304488	0.593436874	0.574876938	2.686671019	3.130279064
73.324467	0.477172959	0.403660147	2.748934746	
73.344561	0.42784663	0.399615349	2.730170727	3.393213749
73.364539	0.410022952	0.336703768	2.65179801	2.858866215
73.384633				
73.404612	0.448442549	0.337785391	2.603385687	2.8608253
73.424706	0.408537685	0.274897811	2.628541231	2.861555338
73.444685	0.39117583	0.242350936	2.633568287	2.928991079
73.464778	0.379271566	0.235288415	2.629419565	2.92468214
73.484757	0.375843422	0.232808884	2.631759644	2.938365936
73.504851	0.376353911	0.231090574	2.630666256	2.939361334
73.524829	0.376793763	0.233074883	2.627775431	2.930804253
73.544923	0.37725436	0.234020831	2.624475002	2.925467014
73.564902	0.377345035	0.234126028	2.617278337	2.916907072
73.584996	0.37767137	0.226328661	2.6106143	2.85539794
73.604975	0.378196967	0.231392009	2.604317665	2.862175941
73.625068	0.374754786	0.253112713	2.572966576	2.682282448
73.645047	0.402007489	0.232260169	2.584977865	2.882489443
73.665141				
73.68512				
73.705214	0.417587081	0.267445338	2.628296852	2.920276165
73.725193	0.427898984	0.251795287	2.633580208	2.854825497
73.745286	0.424890446	0.259695833	2.628064156	2.843695402
73.765265	0.360896707	0.159255325	2.622472048	2.894600868
73.785358	0.487983118	0.353631099	0.96923599	
73.805337	0.427336151	0.245598087	2.617053747	2.793967247
73.825431	0.360174224	0.153747409	2.613469124	
73.84541	0.505929098	0.386489693	0.979782271	
73.865504				
73.885482	0.360103873	0.152511377	2.611731529	2.923827887
73.905576	0.360902754	0.181153527	2.749014378	
73.925555	0.334738471	0.101839054	2.728142977	
73.945649	0	0	2.72189641	2.683418751
73.965627				
73.985721	0.317516895	0.050951768	2.720624924	
74.0057	0.323592614	0.069471719	2.712644339	2.766491413
74.025793	0.324208459	0.074130758	2.697194099	2.8699193
74.045772	0.323298554	0.07468201	2.687722206	2.825015068
74.065866	0.323653977	0.07572791	2.687855005	2.800158739
74.085845	0.323765798	0.075065942	2.688975573	2.716496229
74.105938	0.324012472	0.073990493	2.689678431	2.752142191
74.125917	0.324115612	0.072973946	2.691184998	2.699472189
74.146011	0.323713942	0.071641805	2.688090563	2.743833542
74.16599	0.416285407	0.206172072	2.734937906	2.684325695
74.186084	0.447645903	0.304826689	2.614056587	2.900128841
74.206062	0.446313656	0.373388521	2.633876801	
74.226155	0.470725107	0.472500319	2.642886639	
74.246134	0.515452871	0.509800816	2.643112421	2.949506521
74.266228	0.510392182	0.501564883	2.656700611	
74.286207	0.511059844	0.506420074	2.663716793	
74.306301	0.552417232	0.602435867	2.491559982	3.051990271
74.326279	0.562582452	0.630593615	2.378335238	3.072884083
74.346373	0.551832347	0.517253746	2.562253237	3.093054771
74.366351	0.542639783	0.555169003	2.631036282	3.109278679
74.386446	0.53669951	0.571219289	2.649269104	3.122677088
74.406424	0.534070737	0.576445313	2.654163122	3.126422882
74.426518	0.532225187	0.580027885	2.655816078	3.134034634
74.446496	0.531413903	0.581693428	2.658615589	3.138484001
74.466591	0.531410528	0.581799972	2.661700726	3.137506008
74.486569	0.532428155	0.581904929	2.675991535	3.137237787
74.506663	0.533357738	0.582780001	2.678021193	3.140335798
74.526642	0.532172455	0.583890435	2.6671803	3.139516115
74.546736	0.532115915	0.584144957	2.65773797	3.139364958
74.566715	0.499620033	0.518024542	2.65422678	
74.586808	0.499686848	0.518967815	2.650545359	
74.606786	0.499603662	0.518863344	2.651382923	
74.62688	0.499090616	0.519425989	2.651144743	
74.646859	0.498332638	0.519583085	2.652474642	
74.666953	0.497767317	0.519288295	2.655872822	
74.686931	0.53009476	0.585843495	2.659434795	3.147990465
74.707026	0.529460066	0.585719678	2.662393808	3.153017998
74.727005	0.529111497	0.585585224	2.663654327	3.167102337
74.747098	0.5291465	0.585824978	2.663775206	3.178250551
74.767077	0.562092036	0.654311316	0.985282726	
74.78717	0.562155189	0.653575548	0.985392782	
74.807149	0.562256324	0.653082377	0.985457469	
74.827243	0.528796402	0.584472628	2.670867682	3.211345196
74.847222	0.528669676	0.584099708	2.676804066	3.211903334
74.867315	0.528766253	0.583982053	2.682341814	3.213011026
74.887294	0.528772707	0.583809824	2.68413043	3.215444565
74.907388	0.52892045	0.58405286	2.684295893	3.217818022
74.927367	0.529122004	0.58420354	2.685861349	3.219652414
74.947461	0.529115649	0.584191733	2.688168764	3.222684622
74.967439	0.529070939	0.584379364	2.690082312	3.224237442
74.987533	0.529177698	0.584169278	2.693774462	3.219615459
75.007512	0.529207194	0.584287843	2.694355965	3.215973854
75.027605	0.529331175	0.584724887	2.694118261	3.212054014
75.047584	0.529348549	0.584925289	2.694426775	3.209958792
75.067678	0.529275335	0.584938649	2.693165779	3.210578203
75.087657	0.529282097	0.584923855	2.693376303	3.207346439
75.107751	0.529284203	0.584862857	2.695550203	3.203920603
75.127729	0.529313498	0.58499778	2.69623208	3.201577663
75.147823	0.497459942	0.51754281	2.690248013	
75.167802	0.496818418	0.517774034	2.693143368	
75.187896	0.497353358	0.518304276	2.693670034	
75.207874	0.529540871	0.585317355	2.701067686	3.196833611
75.227968	0.497758592	0.516184058	2.695957661	
75.247947	0.52984637	0.582783266	2.704558611	3.194501162
75.26804	0.499541063	0.513783218	2.703954697	
75.288019	0.499876883	0.514768607	2.703239918	
75.308113	0.500129148	0.515158888	2.706147194	
75.328091	0.531640031	0.583559052	2.707057238	3.193483114
75.348186	0.532443818	0.582841896	2.706292391	3.180812836
75.368164	0.532822893	0.582402797	2.704915047	3.184377432
75.388258	0.53308307	0.58217874	2.703600168	3.186508656
75.408237	0.534471063	0.580268778	2.717146873	3.186239481
75.428331	0.533611111	0.58098052	2.712532997	3.18595314
75.448309	0.532977094	0.581518829	2.711445332	3.189875841
75.468402	0.532502686	0.581280148	2.711595774	3.23296833
75.488382	0.531794196	0.580730819	2.694450855	3.240147591
75.508475	0.531141031	0.579709454	2.701045752	3.238799572
75.528454	0.530586003	0.579772574	2.697894335	3.239344835
75.548547	0.530183501	0.579795731	2.70074296	3.238636732
75.568526	0.529976091	0.579853639	2.704053879	3.237306356
75.588621	0.529952289	0.580219287	2.706392527	3.23521328
75.608599	0.529362729	0.580701573	2.703034639	3.233926058
75.628692	0.529276984	0.580836674	2.703495502	3.236460686
75.648672	0.529172595	0.580822568	2.705993176	3.237787962
75.668766	0.52900571	0.581189359	2.71289444	3.237895489
75.688744	0.528938583	0.581116534	2.716823816	3.239489794
75.708838	0.528899286	0.581657637	2.722662926	3.240746737
75.728817	0.529097183	0.581826291	2.727646589	3.240508556
75.74891	0.529289965	0.582087892	2.729312897	3.2424438
75.768889	0.529293832	0.582308573	2.730185032	3.243907213
75.788983	0.529223292	0.582281288	2.732519865	3.245197058
75.808962	0.529262268	0.582357177	2.7344625	3.24262619
75.829055	0.52924591	0.582589574	2.73688674	3.240203857
75.849034	0.529260787	0.582859061	2.737238169	3.239027739
75.869128	0.529265936	0.58301158	2.737559319	3.236572266
75.889107	0.52927737	0.58394685	2.734246016	3.232276201
75.9092	0.529238155	0.584792189	2.73246932	3.229969501
75.929179	0.52919694	0.585176644	2.732807398	3.229148865
75.949273	0.528996029	0.585005806	2.732249498	3.226837873
75.969251	0.528924238	0.585005264	2.73103714	3.222949028
75.989345	0.528886704	0.585310741	2.728930712	3.219348431
76.009324	0.528957021	0.585564652	2.727222681	3.224469185
76.029418	0.528908823	0.584414858	2.736911297	3.222862482
76.049397	0.528988158	0.584926927	2.733163834	3.222433567
76.06949	0.529207926	0.584103559	2.742515326	3.223043919
76.089469	0.536857396	0.568521939	2.766231775	3.16818738
76.109563	0.543942609	0.56298121	2.748179674	3.204812527
76.129542	0.545952776	0.560948714	2.738373041	3.222604513
76.149636	0.547463828	0.561149038	2.739981413	3.224280119
76.169614	0.547933609	0.561418663	2.736976385	3.228834152
76.189708	0.548141684	0.561565739	2.735269547	3.224507332
76.209687	0.549123582	0.561476447	2.737306833	3.227832556
76.22978	0.548662859	0.561499563	2.741518021	3.22572422
76.249759	0.548227082	0.561864895	2.739417553	3.223121881
76.269853	0.54791576	0.56216897	2.736464739	3.222811937
76.289832	0.519162339	0.493217321	2.731746435	
76.309925	0.547508307	0.562776605	2.729918003	3.218848705
76.329904	0.547150499	0.563339079	2.728450298	3.2158041
76.349998	0.547061722	0.564057832	2.728332996	3.216934681
76.369977	0.54752908	0.564379717	2.737159967	3.217247725
76.390071	0.547068639	0.564404651	2.735685825	3.218870878
76.410049	0.546780981	0.564729563	2.735768795	3.215169191
76.430143	0.54658124	0.564716363	2.73614192	3.216557741
76.450121	0.546644516	0.564983147	2.739101648	3.220834732
76.470216	0.547079567	0.565203436	2.738638878	3.21882534
76.490194	0.54771063	0.565620221	2.736937046	3.219449997
76.510288	0.549704524	0.561659335	2.756897449	3.247902632
76.530267	0.55071372	0.561368669	2.762860537	3.264446259
76.55036	0.551241289	0.560826797	2.762962341	3.274891138
76.57034	0.55169732	0.56109769	2.762628794	3.274566412
76.590433	0.551185954	0.562158215	2.74941659	3.265753031
76.610412	0.551431654	0.562152385	2.752852917	3.264650345
76.630505	0.551096961	0.562733659	2.747036219	3.2579844
76.650484	0.551316392	0.563179717	2.745508671	3.255072832
76.670578	0.551641105	0.563049802	2.747206926	3.258774757
76.690556	0.553260195	0.561570539	2.746860504	3.26841259
76.71065	0.552311388	0.562702484	2.740303993	3.262183428
76.730629	0.552868817	0.562956528	2.734645367	3.26102519
76.750723	0.552934429	0.562335826	2.735519648	3.263912916
76.770702	0.552313946	0.562600977	2.73218298	3.253890038
76.790795	0.552402948	0.562512665	2.73268795	3.254440308
76.810774	0.55223898	0.56283201	2.734073877	3.254820824
76.830868	0.55227838	0.563087857	2.734391928	3.259148836
76.850846	0.524905511	0.495957644	2.733883142	
76.870941	0.525219403	0.496029742	2.733853579	
76.890919	0.525711405	0.496011993	2.736135721	
76.911013	0.526368717	0.495710811	2.739893198	
76.930992	0.553251915	0.562884422	2.745014906	3.248245955
76.951086	0.552937272	0.563963224	2.743112564	3.226459026
76.971064	0.553522566	0.564073786	2.744939804	3.232731342
76.991158	0.553297704	0.56431643	2.74696517	3.23290062
77.011137	0.527841025	0.495121083	2.749091864	
77.031231	0.550957713	0.563752757	2.769680977	3.197353601
77.051209	0.549915909	0.563072753	2.780898571	3.212721586
77.071303	0.548931812	0.564446249	2.756048441	3.223269939
77.091282	0.548234383	0.564005165	2.754851103	3.236362457
77.111375	0.5477601	0.563281862	2.761246443	3.247988701
77.131354	0.547290911	0.562580158	2.769908428	3.255080462
77.151448	0.547072686	0.562387706	2.770615816	3.256803751
77.171427	0.547213661	0.562651918	2.768052578	3.259300947
77.191521	0.547512858	0.561130184	2.772218227	3.228048325
77.211499	0.548540547	0.561491442	2.780642986	3.232136488
77.231593	0.548071865	0.561859885	2.788047552	3.265719652
77.251571	0.547537825	0.562697349	2.787813187	3.317530632
77.271666	0.547997531	0.562856668	2.788635015	3.325989246
77.291644	0.548023123	0.562709649	2.788943052	3.320505619
77.311737	0.521057594	0.495393687	2.777847528	
77.331717	0.533532125	0.577123405	2.79595232	3.323206186
77.35181	0.528861944	0.582866891	2.800268888	3.318527222
77.371789	0.495342425	0.515821115	2.798641682	
77.391883	0.495127225	0.515040845	2.795737743	
77.411862	0.495230137	0.513863031	2.796627522	
77.431955	0.499644547	0.513636988	2.779149055	
77.451934				
77.472028	0.538622664	0.329206313	0.977066291	
77.492007	0.512998305	0.511343451	2.802071571	3.119518518
77.512101	0.529778616	0.126270304	0.910458434	
77.532079	0.52900785	0.099649038	0.899428905	
77.552173	0	0	2.795329332	3.073543072
77.572152	0	0	2.787400007	3.07462883
77.592245	0.507543268	0.51166804	2.787771225	
77.612225	0.50987541	0.512177707	2.770843029	
77.632317	0.508346082	0.512418529	2.769640923	
77.652297	0.506956808	0.513324592	2.773987293	
77.67239	0.506369952	0.513279714	2.774136543	
77.692369	0.504965585	0.514338515	2.770438671	
77.712463	0.504467672	0.514573377	2.772427797	
77.732442	0.504438123	0.515133588	2.772708178	
77.752536	0.50486821	0.515029974	2.772621632	
77.772514	0.501996448	0.5197529	2.779495001	
77.792608				
77.812586				
77.83268				
77.85266				
77.872753				
77.892732	0.507063541	0.523466314	2.778465033	
77.912825	0.508347483	0.524263768	2.76936245	
77.932804	0.509423894	0.52525933	2.761502504	
77.952897	0.531061575	0.477907869	2.758340597	3.217237234
77.972876	0.510483189	0.52852259	2.753385067	
77.99297	0.511878926	0.528289372	2.751564741	
78.012949	0.513470433	0.528293312	2.756214142	
78.033043	0.538179196	0.548138802	2.750240564	3.28933382
78.053021	0.510375009	0.517308036	2.785734653	
78.073115	0.534139475	0.495677717	2.866538763	
78.093095	0.546756276	0.486612219	2.894534111	
78.113188	0.551771776	0.484152125	2.913952112	
78.133167	0.54523551	0.380529858	2.825395346	3.671051264
78.15326	0	0	2.566971064	3.402956724
78.173239	0.571878179	0.470934751	2.7018013	3.388947248
78.193333	0.54475357	0.447758342	2.88834691	
78.213312	0.549343112	0.550296932	2.91360116	3.319689989
78.233406	0.548254603	0.558063737	2.858491421	3.280704021
78.253384	0.546771999	0.565957311	2.896122932	3.271392107
78.273478	0.569555124	0.641013693	0.986129691	
78.293456	0.531165576	0.481700329	2.877530575	3.257138491
78.313551	0.417142321	-0.030231589	2.688187361	
78.333529	0.489746323	0.367689697	2.72244072	3.114319086
78.353623	0.47043689	0.253178263	2.770658255	3.220375299
78.373602	0.481187922	0.202538989	2.848223209	2.994392872
78.393696	0.469731873	0.351310603	0.982646103	
78.413674	0.454872934	0.138082494	2.726400852	
78.433768	0.459699326	0.386942701	0.987483941	
78.453747	0.455743779	0.307877003	2.649913073	3.151487589
78.473841	0.469974639	0.322400431	2.599002123	3.211432934
78.49382	0.473175577	0.345701605	2.58708477	3.207966805
78.513914	0.474885755	0.355728002	2.603526115	3.210147381
78.533892	0.493915695	0.480855299	0.999627889	
78.553986	0.478829146	0.351786521	2.631338358	3.221086502
78.573965	0.468830811	0.321340643	2.653457642	3.154435396
78.594058	0.460823751	0.309902909	2.657258511	3.154905319
78.614037	0.466958237	0.434273385	0.994494397	
78.634131	0.463842519	0.305409758	2.654812098	3.13562417
78.65411	0.451835856	0.418841951	0.990252747	
78.674204	0.448434648	0.281916031	2.565184832	2.933554888
78.694182	0.49229309	0.316001537	2.717328548	
78.714276	0.510754677	0.421688476	2.778410912	
78.734255	0.513284269	0.537239922	2.783046007	3.072040796
78.754348	0.525712259	0.584872501	2.741438389	3.158310652
78.774327	0.530095818	0.602618652	2.700819969	3.180511951
78.79442	0.531143338	0.608902831	2.678621531	3.182510853
78.814399	0.531790843	0.611594016	2.672101736	3.17729497
78.834492	0.532254459	0.61299296	2.659895658	3.169418573
78.854471	0.532275461	0.613957206	2.654073477	3.162713289
78.874565	0.493990693	0.54031757	2.636894226	
78.894544	0.538098676	0.605417391	2.643954515	3.166599989
78.914637	0.497764775	0.536337242	2.630966425	
78.934617	0.497969486	0.535536177	2.624751568	
78.95471	0.498328376	0.535189167	2.625229359	
78.974689	0.498515159	0.535403015	2.627589703	
78.994783	0.539290004	0.602561239	2.628149748	3.162041187
79.014761	0.538820961	0.602178586	2.628231525	3.147711515
79.034855	0.499147547	0.535678838	2.627316713	
79.054834	0.539066975	0.602050786	2.626407146	3.148536205
79.074928	0.539060257	0.602015542	2.62604785	3.145228386
79.094907	0.538705113	0.602264769	2.625284195	3.139864206
79.115	0.538653732	0.602337715	2.624831438	3.134643078
79.134979	0.538875262	0.602569118	2.62456131	3.137517929
79.155073	0.539193005	0.602828051	2.623695374	3.143164873
79.175052	0.539331332	0.603071683	2.622071981	3.147025824
79.195145	0.53951713	0.603269354	2.622412443	3.150338411
79.215124	0.539706638	0.60343508	2.622377872	3.158832073
79.235218	0.539701107	0.603607322	2.621829987	3.162309408
79.255197	0.539602225	0.603763015	2.621275425	3.161706924
79.27529	0.539594408	0.603936855	2.620443821	3.166295528
79.295269	0.539532862	0.604022492	2.620118618	3.170967579
79.315363	0.539576903	0.604138387	2.619563341	3.177398682
79.335341	0.498450343	0.538603593	2.618303061	
79.355435	0.552568065	0.599621027	2.70131588	3.173494339
79.375414	0.545341622	0.602326734	2.659974337	3.164349794
79.395508	0.491619487	0.555449137	2.628386736	3.286816359
79.415486	0.565652265	0.554626025	3.149849892	
79.43558	0.508059805	0.565310914	2.830851793	
79.455559	0.494050883	0.539665532	2.75547266	
79.475652	0.487617712	0.516764548	2.731019258	3.059208393
79.495632	0.481005573	0.545407858	2.708675861	3.064109802
79.515726	0.500971986	0.469458136	2.703946829	3.054674387
79.535704	0	0	2.087275505	3.012497425
79.555797	0.425454681	0.283293035	2.446610451	
79.575777	0.493916333	0.394231169	2.697435141	
79.59587				
79.615849				
79.635942	0.489327137	0.477843657	2.686505079	
79.655921	0.490962977	0.507874074	2.669915915	
79.676015	0.552345541	0.472993811	2.663592339	3.691386223
79.695994	0.491761819	0.525988441	2.662504196	3.926804543
79.716088	0.490440289	0.52862457	2.66161561	4.036584377
79.736067	0.489929932	0.528012908	2.650752544	4.073973656
79.75616				
79.776139	0.595127512	0.33952326	2.44184804	
79.796233	0.571745089	0.361094158	2.518858194	
79.816212				
79.836305	0.515092097	0.465547207	2.741338491	
79.856284				
79.876378	0.344901483	0.098506149	2.804625034	
79.896357	0.438067307	0.384988536	2.72152257	
79.91645	0.465983143	0.478138147	2.744871855	
79.936429	0.521363571	0.50986899	2.724921703	3.571537018
79.956523				
79.976502				
79.996595				
80.016574				
80.036667	0.51020807	0.555469193	2.811051846	3.302880764
80.056646	0.512339792	0.504408956	2.823128939	
80.07674				
80.096719	0.529311909	0.395599292	2.832736015	3.555166006
80.116812	0.538341524	0.492123974	2.824627399	3.337659836
80.136791	0.530954457	0.362605129	2.824108362	3.574468851
80.156885	0.535150005	0.477835998	2.808129311	3.318568945
80.176864	0.540345426	0.522692395	2.79069829	3.277061701
80.196958	0.536500876	0.480770704	2.778771877	
80.216937	0.542849841	0.542664504	2.773080111	3.233880758
80.23703	0.538922978	0.484645595	2.771816492	
80.257009				
80.277103	0.539180348	0.483071012	2.780216694	
80.297081	0.543358797	0.55116552	2.755867243	3.223707438
80.317176	0.538133387	0.48774091	2.747352839	
80.337154	0.537344429	0.487655203	2.749853849	
80.357248				
80.377227				
80.39732				
80.417299				
80.437393	0.539718488	0.546063003	2.764895916	3.165978193
80.457372	0.523966622	0.461777219	2.722669125	
80.477466	0.518175627	0.541550458	2.730193853	2.993950367
80.497444	0.53172059	0.552794104	2.723998308	3.071130276
80.517538	0.537211483	0.557169284	2.72025609	3.111212969
80.537517	0.469511634	0.485588048	2.711920977	3.105977058
80.557611	0.46913079	0.485984931	2.705879927	3.097568274
80.577589	0.46894511	0.485941076	2.702299118	3.083735228
80.597683	0.46907356	0.48565186	2.700699091	3.078169823
80.617662	0.469134278	0.485690236	2.697603703	3.073452473
80.637756	0.469447735	0.485738945	2.695959806	3.06872797
80.657735	0	0	2.706045389	3.091433287
80.677828				
80.697807	0.463023485	0.419663994	2.72763133	
80.717901	0.512455394	0.486271181	2.733998537	3.05019927
80.73788	0.459254312	0.396741628	2.730627775	
80.757973	0.456324036	0.395156744	2.736990929	
80.777952	0.501143219	0.469672611	2.73101449	3.030886412
80.798045	0.45365558	0.395039179	2.723491192	
80.818025	0.452561371	0.394982072	2.715925217	
80.838118	0.452296282	0.395246835	2.704139471	
80.858097	0.496269012	0.465174698	2.697826385	3.019263506
80.87819	0.451349429	0.394953949	2.691887379	
80.89817	0.496353981	0.464602982	2.689899445	3.011423826
80.918263	0.497802733	0.473364263	2.690833092	3.000695467
80.938242	0.552013818	0.542134966	0.998694477	
80.958336	0.449637437	0.40585011	2.689166784	
80.978315	0.456444373	0.408298944	2.689746857	
80.998408	0.580485756	0.554109466	2.566811562	3.082876682
81.018387	0.579048337	0.538004909	2.516911983	3.007068634
81.03848	0.514709339	0.465250966	2.475084066	2.984089613
81.05846	0.519525849	0.462989085	2.472296238	2.984029531
81.078553	0.521516308	0.461295362	2.466576576	2.982690096
81.098532	0.523441314	0.464339322	2.486681461	2.977057219
81.118626	0.484335547	0.42539791	2.579539537	
81.138604	0.530833605	0.542678597	2.769492149	3.071123123
81.158698	0.537288029	0.572305627	2.695801735	2.974457979
81.178677	0.540768931	0.583882858	2.698394775	2.99695015
81.198771	0.5426536	0.583676669	2.6937356	3.029455185
81.218749	0.544530011	0.589056405	2.681934357	3.034893274
81.238843	0.544980026	0.590214653	2.681572914	3.039872408
81.258821	0.545172357	0.592053694	2.666773319	3.038695812
81.278916	0.482966839	0.513835621	2.722857714	
81.298894	0.555764963	0.605799905	2.702527761	3.09963274
81.318988	0.554348063	0.561714391	2.672385216	2.719002724
81.338967	0.542998242	0.512175717	2.662258148	2.837527037
81.35906	0.540126349	0.506855226	2.665105581	2.884394646
81.379039	0.538374774	0.506254529	2.675093412	2.89705658
81.399133	0.53879857	0.507452216	2.683506489	2.899226427
81.419111	0.550284652	0.553556286	2.690193176	3.070472002
81.439205	0.5546439	0.573447097	2.696201086	3.139350891
81.459185	0.556409653	0.581714394	2.700570822	3.168146133
81.479278	0.557003263	0.585073427	2.703276396	3.185886621
81.499257	0.557579159	0.58656357	2.708618641	3.205194235
